timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
7000288000,7000288000,0.43519545,1.3688659e-06,-0.25736228,1.0007278,0.0073541305,1.0,1
7000392000,7000392000,0.4352711,1.36673e-06,-0.1739029,1.0007247,0.003357813,1.0,1
7000488000,7000488000,0.4353463,1.3648073e-06,0.12725943,1.000726,0.0017981351,1.0,1
7000592000,7000592000,0.43543747,1.3627258e-06,-0.2629314,1.0007241,0.0076758782,1.0,1
7000688000,7000688000,0.4355246,1.360845e-06,0.015770137,1.000726,2.7612981e-05,1.0,1
7000792000,7000792000,0.43558773,1.3588664e-06,-0.15170825,1.0007205,0.0025554243,1.0,1
7000888000,7000888000,0.43566498,1.3570916e-06,-0.18878809,1.0007195,0.003957257,1.0,1
7000992000,7000992000,0.43573812,1.3552271e-06,-0.25972444,1.0007166,0.007489831,1.0,1
7001096000,7001096000,0.4358141,1.3533926e-06,-0.15500228,1.0007162,0.0026676124,1.0,1
7001192000,7001192000,0.4358745,1.351731e-06,-0.3642531,1.000713,0.014731755,1.0,1
7001288000,7001288000,0.43594852,1.3501036e-06,-0.18136705,1.0007133,0.0036522844,1.0,1
7001392000,7001392000,0.4360211,1.348397e-06,-0.11176553,1.0007117,0.0013869612,1.0,1
7001488000,7001488000,0.4360886,1.3468807e-06,-0.26784045,1.0007085,0.007965302,1.0,1
7001592000,7001592000,0.43616533,1.3452684e-06,-0.16312121,1.0007071,0.0029544139,1.0,1
7001696000,7001696000,0.43624523,1.3437068e-06,-0.24490285,1.0007067,0.00665945,1.0,1
7001792000,7001792000,0.43630552,1.3422834e-06,-0.21562648,1.0007044,0.00516245,1.0,1
7001888000,7001888000,0.4363995,1.340883e-06,-0.91719675,1.0007042,0.09340644,1.0,1
7001992000,7001992000,0.4364545,1.339394e-06,-0.2727843,1.0007031,0.00826211,1.0,1
7002088000,7002088000,0.43652678,1.3380413e-06,-0.10198013,1.0007051,0.0011547353,1.0,1
7002192000,7002192000,0.43658453,1.3365989e-06,-0.1345832,1.0007027,0.0020111022,1.0,1
7002296000,7002296000,0.4366434,1.3351968e-06,-0.16089126,1.0007005,0.002874209,1.0,1
7002392000,7002392000,0.43670422,1.3339483e-06,-0.19592914,1.0006987,0.0042623803,1.0,1
7002496000,7002496000,0.43677092,1.3326309e-06,-0.20926997,1.0006981,0.0048625967,1.0,1
7002592000,7002592000,0.4368453,1.33143e-06,-0.73252577,1.0006969,0.059580028,1.0,1
7002696000,7002696000,0.4368939,1.3301611e-06,-0.23055387,1.000695,0.0059020184,1.0,1
7002792000,7002792000,0.43696856,1.3290241e-06,-0.0908161,1.0006958,0.00091575884,1.0,1
7002888000,7002888000,0.43702826,1.327901e-06,-0.16722804,1.0006955,0.003105087,1.0,1
7002992000,7002992000,0.43708852,1.3266887e-06,-0.13825157,1.0006936,0.0021222502,1.0,1
7003088000,7003088000,0.4371486,1.3256132e-06,-0.21545368,1.0006937,0.005154235,1.0,1
7003192000,7003192000,0.43721363,1.3244373e-06,-0.14190246,1.0006934,0.0022358173,1.0,1
7003288000,7003288000,0.43729573,1.3233667e-06,-0.95525855,1.000693,0.10132077,1.0,1
7003392000,7003392000,0.43733734,1.3222186e-06,-0.17302936,1.0006924,0.0033242716,1.0,1
7003496000,7003496000,0.43740052,1.3211172e-06,-0.03423333,1.0006908,0.00013012356,1.0,1
7003592000,7003592000,0.43745106,1.3201636e-06,-0.111026205,1.0006871,0.001368706,1.0,1
7003688000,7003688000,0.43750387,1.3192503e-06,-0.14859246,1.0006855,0.0024516217,1.0,1
7003792000,7003792000,0.43755245,1.3182885e-06,0.39566517,1.0006847,0.017382646,1.0,1
7003888000,7003888000,0.43762335,1.31742e-06,-0.12287036,1.0006839,0.0016763121,1.0,1
7003992000,7003992000,0.43769866,1.3164989e-06,-0.11156444,1.0006852,0.0013820115,1.0,1
7004088000,7004088000,0.43774453,1.315668e-06,-0.19353828,1.0006819,0.00415906,1.0,1
7004192000,7004192000,0.43779957,1.3147987e-06,0.012159944,1.0006806,1.6418184e-05,1.0,1
7004288000,7004288000,0.43785134,1.3140351e-06,-0.17820385,1.0006801,0.0035261146,1.0,1
7004392000,7004392000,0.43789402,1.3132167e-06,-0.15748444,1.0006778,0.002753839,1.0,1
7004488000,7004488000,0.43795294,1.3124768e-06,-0.41396743,1.0006787,0.01902809,1.0,1
7004592000,7004592000,0.4380156,1.3116681e-06,-0.13384506,1.0006783,0.001989151,1.0,1
7004688000,7004688000,0.43806744,1.3109599e-06,-0.08449099,1.0006784,0.00079265423,1.0,1
7004792000,7004792000,0.4381154,1.310217e-06,-0.1428417,1.0006765,0.0022655507,1.0,1
7004888000,7004888000,0.43816134,1.3095421e-06,-0.058642857,1.0006754,0.0003818515,1.0,1
7004992000,7004992000,0.43822095,1.3088494e-06,-0.17846635,1.0006742,0.0035365308,1.0,1
7005096000,7005096000,0.43827382,1.3081609e-06,-0.09364112,1.0006747,0.00097363844,1.0,1
7005192000,7005192000,0.4383363,1.3075279e-06,-0.08891295,1.0006753,0.0008777974,1.0,1
7005296000,7005296000,0.43837732,1.3068461e-06,-0.21821971,1.0006738,0.0052875313,1.0,1
7005392000,7005392000,0.43841627,1.3062352e-06,0.012644142,1.0006728,1.7751869e-05,1.0,1
7005496000,7005496000,0.43846467,1.3056226e-06,-0.15124117,1.0006715,0.002539838,1.0,1
7005592000,7005592000,0.43850735,1.3050584e-06,-0.11936601,1.0006706,0.0015820776,1.0,1
7005688000,7005688000,0.43854505,1.3045126e-06,0.2725586,1.000671,0.008248708,1.0,1
7005792000,7005792000,0.43860045,1.3039223e-06,-0.15932503,1.0006698,0.0028186084,1.0,1
7005888000,7005888000,0.43866804,1.3033797e-06,-0.064540304,1.0006738,0.0004625163,1.0,1
7005992000,7005992000,0.43869567,1.3027918e-06,-0.12803227,1.00067,0.001820143,1.0,1
7006096000,7006096000,0.43873814,1.3022322e-06,-0.07958423,1.0006698,0.00070326787,1.0,1
7006192000,7006192000,0.43878627,1.3017203e-06,-0.14919004,1.0006702,0.0024714177,1.0,1
7006296000,7006296000,0.43882436,1.3011677e-06,-0.12707546,1.0006697,0.0017930408,1.0,1
7006392000,7006392000,0.43887493,1.3006655e-06,-0.7087976,1.0006688,0.05578425,1.0,1
7006488000,7006488000,0.438904,1.3001707e-06,-0.14246516,1.0006686,0.00225364,1.0,1
7006592000,7006592000,0.4389493,1.2996588e-06,-0.0026407242,1.0006684,7.7430735e-07,1.0,1
7006688000,7006688000,0.4389773,1.299227e-06,-0.053112186,1.0006651,0.00031322552,1.0,1
7006792000,7006792000,0.43901503,1.2987932e-06,-0.08313747,1.0006627,0.0007674734,1.0,1
7006896000,7006896000,0.43906146,1.2983805e-06,-0.38752556,1.0006634,0.016675167,1.0,1
7006992000,7006992000,0.43911228,1.2979833e-06,-0.16514829,1.0006641,0.0030284284,1.0,1
7007088000,7007088000,0.43917447,1.2975771e-06,0.01698324,1.0006684,3.2026423e-05,1.0,1
7007192000,7007192000,0.43920776,1.2971192e-06,-0.14843339,1.0006659,0.0024464233,1.0,1
7007288000,7007288000,0.43923894,1.2967168e-06,-0.077032134,1.0006653,0.00065888936,1.0,1
7007392000,7007392000,0.4392891,1.2962935e-06,-0.19442719,1.0006652,0.0041974224,1.0,1
7007488000,7007488000,0.43932542,1.2958873e-06,-0.07737439,1.0006664,0.0006647566,1.0,1
7007592000,7007592000,0.4393731,1.2954455e-06,-0.76792574,1.0006651,0.06547978,1.0,1
7007688000,7007688000,0.4393858,1.2950484e-06,-0.008110568,1.0006655,7.304174e-06,1.0,1
7007792000,7007792000,0.43942368,1.2946368e-06,0.015073106,1.0006653,2.5227495e-05,1.0,1
7007888000,7007888000,0.43944964,1.2942937e-06,-0.039569758,1.0006623,0.00017385882,1.0,1
7007992000,7007992000,0.43948814,1.2939461e-06,-0.013167933,1.0006609,1.9253326e-05,1.0,1
7008088000,7008088000,0.4395306,1.2936345e-06,-0.13744852,1.0006622,0.0020977329,1.0,1
7008192000,7008192000,0.4395617,1.293288e-06,-0.123602666,1.0006607,0.0016963925,1.0,1
7008288000,7008288000,0.43961492,1.2929825e-06,0.026889667,1.0006628,8.028614e-05,1.0,1
7008392000,7008392000,0.43964002,1.2926437e-06,-0.08491428,1.0006611,0.0008006302,1.0,1
7008488000,7008488000,0.43968073,1.2923252e-06,-0.027201533,1.0006634,8.2159204e-05,1.0,1
7008592000,7008592000,0.4397098,1.2919866e-06,-0.07631427,1.0006616,0.00064666854,1.0,1
7008688000,7008688000,0.43973914,1.291687e-06,-0.12564111,1.0006616,0.0017528057,1.0,1
7008792000,7008792000,0.43977487,1.2913496e-06,-0.29055932,1.0006607,0.009374331,1.0,1
7008888000,7008888000,0.4397994,1.2910532e-06,-0.12066687,1.0006602,0.0016167653,1.0,1
7008992000,7008992000,0.43984112,1.2907509e-06,0.04184854,1.0006613,0.00019446034,1.0,1
7009088000,7009088000,0.4398734,1.2904981e-06,-0.101134755,1.0006592,0.0011357224,1.0,1
7009192000,7009192000,0.4399057,1.2902291e-06,-0.029751822,1.0006579,9.828766e-05,1.0,1
7009296000,7009296000,0.43994844,1.2899981e-06,-0.14416756,1.0006564,0.0023078502,1.0,1
7009392000,7009392000,0.43997946,1.2898116e-06,-0.19003978,1.0006537,0.0040101693,1.0,1
7009496000,7009496000,0.4400255,1.2896343e-06,0.02510532,1.0006547,6.998497e-05,1.0,1
7009592000,7009592000,0.4400481,1.2894697e-06,-0.09613752,1.0006533,0.0010262656,1.0,1
7009688000,7009688000,0.44008946,1.2893114e-06,-0.015438072,1.0006545,2.6464246e-05,1.0,1
7009792000,7009792000,0.44012383,1.2891502e-06,-0.10624683,1.0006528,0.0012534473,1.0,1
7009888000,7009888000,0.4401603,1.2889972e-06,-0.12330286,1.0006541,0.0016881842,1.0,1
7009992000,7009992000,0.44018927,1.2888067e-06,0.5087422,1.0006559,0.028738774,1.0,1
7010088000,7010088000,0.44023293,1.2886183e-06,-0.037612915,1.0006554,0.00015708942,1.0,1
7010192000,7010192000,0.4402722,1.2884332e-06,0.031172946,1.0006547,0.00010790187,1.0,1
7010288000,7010288000,0.44029278,1.2882799e-06,-0.12130904,1.0006533,0.0016340307,1.0,1
7010392000,7010392000,0.4403262,1.2881295e-06,0.05249854,1.0006524,0.00030603333,1.0,1
7010488000,7010488000,0.44036314,1.2880269e-06,-0.16672745,1.0006503,0.0030866642,1.0,1
7010592000,7010592000,0.44040284,1.2879276e-06,-0.0802902,1.0006491,0.00071581494,1.0,1
7010688000,7010688000,0.44043082,1.2878374e-06,0.41578814,1.0006509,0.01919637,1.0,1
7010792000,7010792000,0.44047058,1.287725e-06,-0.03305374,1.0006497,0.00012131561,1.0,1
7010888000,7010888000,0.4405154,1.2876403e-06,0.03208676,1.0006517,0.00011432107,1.0,1
7010992000,7010992000,0.44053987,1.2875474e-06,-0.06333339,1.0006492,0.0004453907,1.0,1
7011088000,7011088000,0.44057116,1.2874685e-06,-0.056831725,1.0006497,0.00035863864,1.0,1
7011192000,7011192000,0.44060573,1.2873808e-06,-0.10545626,1.0006499,0.0012348667,1.0,1
7011288000,7011288000,0.4406362,1.2872729e-06,-0.070925966,1.0006523,0.0005585793,1.0,1
7011392000,7011392000,0.44067976,1.2871321e-06,-0.8197617,1.0006517,0.07461906,1.0,1
7011488000,7011488000,0.44067773,1.2870111e-06,-0.0031598732,1.0006517,1.1086995e-06,1.0,1
7011592000,7011592000,0.44070876,1.2868926e-06,0.05601754,1.0006527,0.00034843534,1.0,1
7011688000,7011688000,0.44073707,1.2867844e-06,-0.11427839,1.0006523,0.0014501152,1.0,1
7011792000,7011792000,0.44076827,1.2866399e-06,0.038048685,1.000653,0.00016075085,1.0,1
7011896000,7011896000,0.44077665,1.2865262e-06,0.5167665,1.0006506,0.029652664,1.0,1
7011992000,7011992000,0.44081324,1.2864497e-06,0.045519188,1.0006485,0.00023007262,1.0,1
7012088000,7012088000,0.4408551,1.2864009e-06,-0.58320713,1.0006477,0.037767824,1.0,1
7012192000,7012192000,0.44086066,1.2863572e-06,-0.11080286,1.0006458,0.0013632611,1.0,1
7012296000,7012296000,0.44089383,1.2863311e-06,0.011085376,1.0006466,1.3645129e-05,1.0,1
7012392000,7012392000,0.44092932,1.2863071e-06,-0.14987771,1.0006465,0.0024943128,1.0,1
7012488000,7012488000,0.44094983,1.2862805e-06,-0.05060807,1.0006465,0.00028439134,1.0,1
7012592000,7012592000,0.4409854,1.2862383e-06,-0.3667263,1.0006473,0.014933464,1.0,1
7012688000,7012688000,0.44101095,1.2861921e-06,-0.14143568,1.000647,0.0022212355,1.0,1
7012792000,7012792000,0.44104275,1.2861531e-06,0.018204167,1.0006487,3.679743e-05,1.0,1
7012896000,7012896000,0.44105965,1.2861243e-06,-0.12899345,1.0006459,0.0018476191,1.0,1
7012992000,7012992000,0.4410836,1.2861059e-06,0.007225834,1.0006453,5.797667e-06,1.0,1
7013096000,7013096000,0.4410896,1.2862299e-06,0.05075981,1.000623,0.00028610602,1.0,1
7013192000,7013192000,0.44114834,1.2864953e-06,-0.19885248,1.000633,0.0043908106,1.0,1
7013288000,7013288000,0.44120708,1.2865927e-06,-0.30768952,1.0006404,0.010512471,1.0,1
7013392000,7013392000,0.44125146,1.2865952e-06,-0.04512635,1.0006458,0.00022611924,1.0,1
7013488000,7013488000,0.44129613,1.2865443e-06,-0.020283245,1.0006508,4.5682496e-05,1.0,1
7013592000,7013592000,0.44132072,1.2864476e-06,-0.0571488,1.0006515,0.000362651,1.0,1
7013688000,7013688000,0.44133908,1.2863231e-06,0.069028795,1.0006531,0.00052909605,1.0,1
7013792000,7013792000,0.44134784,1.2861856e-06,0.4957232,1.0006539,0.027286764,1.0,1
7013888000,7013888000,0.44136262,1.2860569e-06,0.049356416,1.000652,0.0002704965,1.0,1
7013992000,7013992000,0.44138375,1.2859532e-06,0.017828867,1.0006524,3.5295692e-05,1.0,1
7014096000,7014096000,0.44138858,1.2858685e-06,-0.048165746,1.0006497,0.00025760368,1.0,1
7014192000,7014192000,0.44139588,1.2858037e-06,0.031175993,1.0006484,0.00010792364,1.0,1
7014288000,7014288000,0.44139236,1.2857879e-06,-0.034287527,1.0006452,0.00013054186,1.0,1
7014392000,7014392000,0.44136754,1.2858185e-06,0.0617665,1.0006405,0.00042362872,1.0,1
7014488000,7014488000,0.44133514,1.2859276e-06,-0.117767364,1.0006335,0.0015400414,1.0,1
7014592000,7014592000,0.4412842,1.2861482e-06,0.1518013,1.0006278,0.0025587978,1.0,1
7014688000,7014688000,0.4412145,1.2864562e-06,0.34224278,1.0006229,0.013006357,1.0,1
7014792000,7014792000,0.44109556,1.2869195e-06,0.43506438,1.0006129,0.021018341,1.0,1
7014888000,7014888000,0.44097194,1.2874768e-06,0.36484003,1.0006044,0.014780871,1.0,1
7014992000,7014992000,0.4408001,1.2882307e-06,0.3411157,1.0005927,0.012921222,1.0,1
7015096000,7015096000,0.44063053,1.2891336e-06,0.5560019,1.0005862,0.034328558,1.0,1
7015192000,7015192000,0.44045386,1.2900837e-06,0.60649127,1.0005789,0.040846538,1.0,1
7015296000,7015296000,0.4402383,1.2912467e-06,0.5487496,1.0005702,0.033439394,1.0,1
7015392000,7015392000,0.44003206,1.2924052e-06,0.6157254,1.0005642,0.04210044,1.0,1
7015488000,7015488000,0.43982017,1.2936353e-06,1.16663,1.0005612,0.15114024,1.0,1
7015592000,7015592000,0.43960807,1.2949971e-06,0.66825235,1.0005583,0.049590226,1.0,1
7015688000,7015688000,0.43939283,1.2963029e-06,0.8702097,1.0005544,0.08409392,1.0,1
7015792000,7015792000,0.43912348,1.2978018e-06,0.7309859,1.0005484,0.059338614,1.0,1
7015888000,7015888000,0.43890992,1.2992057e-06,0.8055413,1.0005496,0.07206004,1.0,1
7015992000,7015992000,0.43866536,1.3007186e-06,0.6357652,1.0005486,0.044886198,1.0,1
7016096000,7016096000,0.4384271,1.3021918e-06,0.7453714,1.0005515,0.061696924,1.0,1
7016192000,7016192000,0.43820295,1.3035101e-06,0.66496855,1.0005528,0.049104318,1.0,1
7016296000,7016296000,0.4379508,1.3049048e-06,0.7030346,1.0005542,0.054887097,1.0,1
7016392000,7016392000,0.4377281,1.306145e-06,0.46742085,1.0005571,0.024262289,1.0,1
7016488000,7016488000,0.43751717,1.3073272e-06,0.6248696,1.0005608,0.043360353,1.0,1
7016592000,7016592000,0.4372946,1.308536e-06,0.10014576,1.000564,0.0011137244,1.0,1
7016696000,7016696000,0.43702734,1.3097043e-06,0.66071975,1.0005646,0.04847825,1.0,1
7016792000,7016792000,0.43681732,1.3107575e-06,0.6884445,1.000569,0.052631807,1.0,1
7016888000,7016888000,0.4365942,1.3117597e-06,0.62731177,1.0005702,0.043699533,1.0,1
7016992000,7016992000,0.43636188,1.3127838e-06,0.7505541,1.0005738,0.06255648,1.0,1
7017088000,7017088000,0.43615657,1.3136852e-06,0.5547229,1.000576,0.03417115,1.0,1
7017192000,7017192000,0.4359426,1.314585e-06,0.71292204,1.0005801,0.056440353,1.0,1
7017288000,7017288000,0.4357391,1.3153742e-06,0.5323848,1.0005819,0.031474307,1.0,1
7017392000,7017392000,0.43552983,1.3161668e-06,0.5816458,1.0005854,0.037568208,1.0,1
7017488000,7017488000,0.43534082,1.3168418e-06,0.51753163,1.0005893,0.029742362,1.0,1
7017592000,7017592000,0.43512443,1.3175043e-06,0.7027915,1.000592,0.054847077,1.0,1
7017688000,7017688000,0.43492517,1.318099e-06,0.5506319,1.0005925,0.03366844,1.0,1
7017792000,7017792000,0.4347199,1.3186991e-06,0.5791942,1.000595,0.037251826,1.0,1
7017896000,7017896000,0.43452653,1.319255e-06,0.55544305,1.0005977,0.034259185,1.0,1
7017992000,7017992000,0.43434685,1.3197215e-06,0.56365174,1.0006001,0.035279196,1.0,1
7018088000,7018088000,0.43417424,1.3201535e-06,0.4849068,1.0006025,0.026110334,1.0,1
7018192000,7018192000,0.43398994,1.320557e-06,0.5455161,1.0006061,0.03304528,1.0,1
7018288000,7018288000,0.4338193,1.3208977e-06,0.4604636,1.0006075,0.023544224,1.0,1
7018392000,7018392000,0.43363366,1.3212295e-06,0.4802712,1.0006094,0.025613327,1.0,1
7018496000,7018496000,0.43347764,1.3215096e-06,0.40858084,1.0006136,0.018537328,1.0,1
7018592000,7018592000,0.4333187,1.3217124e-06,0.44026092,1.0006155,0.021523384,1.0,1
7018688000,7018688000,0.4331696,1.3218945e-06,0.3421317,1.000617,0.012997991,1.0,1
7018792000,7018792000,0.43301004,1.3220429e-06,0.41942316,1.0006201,0.019534087,1.0,1
7018896000,7018896000,0.4328393,1.322147e-06,0.20940349,1.000621,0.0048691784,1.0,1
7018992000,7018992000,0.4326942,1.322222e-06,0.48611358,1.0006227,0.026239928,1.0,1
7019088000,7019088000,0.43253413,1.3222777e-06,0.9040804,1.0006248,0.09076122,1.0,1
7019192000,7019192000,0.43237612,1.3223306e-06,0.3670995,1.0006244,0.0149642145,1.0,1
7019288000,7019288000,0.4322254,1.3223463e-06,0.9584882,1.0006276,0.102013715,1.0,1
7019392000,7019392000,0.43208998,1.3223239e-06,0.43754172,1.000629,0.021258047,1.0,1
7019488000,7019488000,0.43194914,1.3222804e-06,0.86979103,1.0006305,0.08400664,1.0,1
7019592000,7019592000,0.4318066,1.322243e-06,0.35457864,1.0006287,0.013960781,1.0,1
7019688000,7019688000,0.43168315,1.3221955e-06,0.078399986,1.0006312,0.00068252004,1.0,1
7019792000,7019792000,0.43153754,1.3221054e-06,0.3761699,1.000632,0.01571271,1.0,1
7019888000,7019888000,0.4314333,1.3220265e-06,-0.3544835,1.0006319,0.013953242,1.0,1
7019992000,7019992000,0.43131384,1.3218915e-06,0.22012538,1.0006372,0.005380481,1.0,1
7020088000,7020088000,0.4312517,1.3216907e-06,-0.34383613,1.0006424,0.013127486,1.0,1
7020192000,7020192000,0.4311835,1.3213428e-06,0.11753062,1.0006512,0.0015338286,1.0,1
7020288000,7020288000,0.4311422,1.3208996e-06,0.6273386,1.0006597,0.04369936,1.0,1
7020392000,7020392000,0.4311422,1.3202779e-06,-0.034010224,1.0006684,0.00012843584,1.0,1
7020496000,7020496000,0.43117046,1.3194872e-06,-0.108052164,1.0006793,0.0012963717,1.0,1
7020592000,7020592000,0.43121317,1.3185919e-06,-0.1365835,1.0006894,0.0020713557,1.0,1
7020688000,7020688000,0.43127275,1.3175716e-06,-0.21488771,1.0006975,0.0051271715,1.0,1
7020792000,7020792000,0.43133757,1.3163602e-06,-0.18227881,1.0007033,0.0036891347,1.0,1
7020888000,7020888000,0.43140516,1.3151549e-06,0.4013664,1.0007102,0.01788674,1.0,1
7020992000,7020992000,0.43151623,1.3137508e-06,-0.22993429,1.0007154,0.0058702203,1.0,1
7021096000,7021096000,0.43160114,1.3122987e-06,0.25961792,1.0007173,0.0074836845,1.0,1
7021192000,7021192000,0.4317151,1.3109504e-06,-0.23938301,1.0007187,0.006362563,1.0,1
7021296000,7021296000,0.4318227,1.3094922e-06,-0.2659652,1.0007191,0.007854072,1.0,1
7021392000,7021392000,0.43189976,1.3081622e-06,-0.19071136,1.000717,0.004038307,1.0,1
7021496000,7021496000,0.43199757,1.3067688e-06,-0.24355373,1.000716,0.0065862196,1.0,1
7021592000,7021592000,0.43207505,1.3055176e-06,-0.21119228,1.0007131,0.004952266,1.0,1
7021688000,7021688000,0.43214306,1.3043505e-06,-0.19655004,1.0007083,0.004289397,1.0,1
7021792000,7021792000,0.43222266,1.3031488e-06,-0.055552557,1.0007057,0.00034265668,1.0,1
7021896000,7021896000,0.43230417,1.3020325e-06,-0.2367693,1.0007015,0.006224489,1.0,1
7021992000,7021992000,0.43237922,1.3010447e-06,-0.13585766,1.0006994,0.0020493781,1.0,1
7022088000,7022088000,0.43247318,1.3000853e-06,-0.24078748,1.0006996,0.0064375633,1.0,1
7022192000,7022192000,0.4325516,1.2990619e-06,-0.26447892,1.0006977,0.0077667027,1.0,1
7022296000,7022296000,0.4326323,1.298062e-06,-0.42873225,1.0006964,0.02040927,1.0,1
7022392000,7022392000,0.43270567,1.2971403e-06,-0.19628349,1.0006975,0.0042778174,1.0,1
7022496000,7022496000,0.43279773,1.2961682e-06,-0.120163485,1.0006988,0.0016032422,1.0,1
7022592000,7022592000,0.4328681,1.295286e-06,-0.18638927,1.000697,0.0038574177,1.0,1
7022688000,7022688000,0.432954,1.2944096e-06,-0.17038861,1.0006977,0.0032235594,1.0,1
7022792000,7022792000,0.43302956,1.2934769e-06,-0.20143682,1.0006956,0.0045053987,1.0,1
7022888000,7022888000,0.4331065,1.2926325e-06,-0.18366346,1.0006964,0.003745421,1.0,1
