timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
6971220000,400000.0,1.0,2192.2312,0.0,288153,0,460.15936,73973,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6972224000,400000.0,1.0,2315.737,0.0,288194,0,508.96417,73984,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6973224000,400000.0,1.0,2205.1794,0.0,288236,0,508.96417,73995,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6974232000,400000.0,1.0,2214.1436,0.0,288279,0,460.15936,74005,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6975236000,400000.0,1.0,2192.2312,0.0,288320,0,508.96417,74016,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6976236000,400000.0,1.0,2205.1794,0.0,288362,0,508.96417,74027,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6977240000,400000.0,1.0,2217.1316,0.0,288404,0,460.15936,74037,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6978248000,400000.0,1.0,2192.2312,0.0,288445,0,508.96417,74048,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6979248000,400000.0,1.0,2205.1794,0.0,288487,0,460.15936,74059,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6980252000,400000.0,1.0,2192.2312,0.0,288528,0,508.96417,74069,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6981260000,400000.0,1.0,2278.8845,0.0,288570,0,508.96417,74080,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6982260000,400000.0,1.0,2205.1794,0.0,288612,0,460.15936,74091,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6983264000,400000.0,1.0,2192.2312,0.0,288653,0,508.96417,74101,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6984268000,400000.0,1.0,2236.056,0.0,288694,0,508.96417,74112,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6985276000,400000.0,1.0,2205.1794,0.0,288737,0,460.15936,74123,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6986280000,400000.0,1.0,2192.2312,0.0,288778,0,508.96417,74133,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6987280000,400000.0,1.0,2192.2312,0.0,288819,0,508.96417,74144,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6988288000,400000.0,1.0,2205.1794,0.0,288862,0,460.15936,74155,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6989292000,400000.0,1.0,2192.2312,0.0,288903,0,508.96417,74165,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6990292000,400000.0,1.0,2192.2312,0.0,288944,0,508.96417,74176,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6991296000,400000.0,1.0,2205.1794,0.0,288986,0,460.15936,74187,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6992304000,400000.0,1.0,2192.2312,0.0,289027,0,508.96417,74197,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6993308000,400000.0,1.0,2192.2312,0.0,289068,0,508.96417,74208,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6994312000,400000.0,1.0,2269.9204,0.0,289110,0,460.15936,74219,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6995316000,400000.0,1.0,2192.2312,0.0,289151,0,508.96417,74229,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6996320000,400000.0,1.0,2192.2312,0.0,289194,0,508.96417,74240,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6997324000,400000.0,1.0,2249.0042,0.0,289235,0,460.15936,74250,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6998324000,400000.0,1.0,2192.2312,0.0,289277,0,508.96417,74261,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6999332000,400000.0,1.0,2214.1436,0.0,289321,0,508.96417,74272,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000336000,400000.0,1.0,2205.1794,0.0,289362,0,460.15936,74282,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7001340000,400000.0,1.0,2192.2312,0.0,289403,0,508.96417,74293,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7002344000,400000.0,1.0,2192.2312,0.0,289445,0,508.96417,74304,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7003348000,400000.0,1.0,2205.1794,0.0,289486,0,460.15936,74314,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7004348000,400000.0,1.0,2192.2312,0.0,289527,0,508.96417,74325,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7005352000,400000.0,1.0,2192.2312,0.0,289569,0,460.15936,74336,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7006356000,400000.0,1.0,2269.9204,0.0,289610,0,508.96417,74346,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7007364000,400000.0,1.0,2192.2312,0.0,289651,0,508.96417,74357,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7008368000,400000.0,1.0,2192.2312,0.0,289693,0,460.15936,74368,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7009372000,400000.0,1.0,2249.0042,0.0,289735,0,508.96417,74378,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7010376000,400000.0,1.0,2192.2312,0.0,289776,0,508.96417,74389,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7011380000,400000.0,1.0,2192.2312,0.0,289818,0,460.15936,74400,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7012380000,400000.0,1.0,2205.1794,0.0,289859,0,508.96417,74410,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7013384000,400000.0,1.0,2192.2312,0.0,289902,0,508.96417,74421,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7014388000,400000.0,1.0,2214.1436,0.0,289944,0,460.15936,74432,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7015396000,400000.0,1.0,2205.1794,0.0,289985,0,508.96417,74442,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7016400000,400000.0,1.0,2192.2312,0.0,290026,0,508.96417,74453,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7017404000,400000.0,1.0,2192.2312,0.0,290068,0,460.15936,74464,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7018404000,400000.0,1.0,2205.1794,0.0,290109,0,508.96417,74474,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7019412000,400000.0,1.0,2256.9722,0.0,290150,0,508.96417,74485,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7020412000,400000.0,1.0,2192.2312,0.0,290192,0,460.15936,74496,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7021420000,400000.0,1.0,2205.1794,0.0,290234,0,508.96417,74506,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7022420000,400000.0,1.0,2236.056,0.0,290275,0,508.96417,74517,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7023428000,400000.0,1.0,2214.1436,0.0,290318,0,460.15936,74527,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7024432000,400000.0,1.0,2205.1794,0.0,290360,0,508.96417,74538,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7025436000,400000.0,1.0,2192.2312,0.0,290401,0,508.96417,74549,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7026440000,400000.0,1.0,2192.2312,0.0,290443,0,460.15936,74559,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7027444000,400000.0,1.0,2205.1794,0.0,290484,0,508.96417,74570,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7028448000,400000.0,1.0,2192.2312,0.0,290525,0,508.96417,74581,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7029452000,400000.0,1.0,2192.2312,0.0,290567,0,460.15936,74591,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7030452000,400000.0,1.0,2205.1794,0.0,290608,0,508.96417,74602,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7031456000,400000.0,1.0,2256.9722,0.0,290649,0,460.15936,74613,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7032460000,400000.0,1.0,2192.2312,0.0,290691,0,508.96417,74623,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7033468000,400000.0,1.0,2205.1794,0.0,290732,0,508.96417,74634,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7034468000,400000.0,1.0,2236.056,0.0,290773,0,460.15936,74645,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7035472000,400000.0,1.0,2192.2312,0.0,290816,0,508.96417,74655,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7036480000,400000.0,1.0,2205.1794,0.0,290857,0,508.96417,74666,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7037484000,400000.0,1.0,2192.2312,0.0,290899,0,460.15936,74677,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7038488000,400000.0,1.0,2192.2312,0.0,290941,0,508.96417,74687,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7039488000,400000.0,1.0,2205.1794,0.0,290982,0,508.96417,74698,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7040496000,400000.0,1.0,2192.2312,0.0,291023,0,460.15936,74709,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7041500000,400000.0,1.0,2214.1436,0.0,291066,0,508.96417,74719,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7042500000,400000.0,1.0,2205.1794,0.0,291107,0,508.96417,74730,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7043508000,400000.0,1.0,2192.2312,0.0,291148,0,460.15936,74741,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7044508000,400000.0,1.0,2256.9722,0.0,291190,0,508.96417,74751,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7045512000,400000.0,1.0,2205.1794,0.0,291231,0,508.96417,74762,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7046516000,400000.0,1.0,2217.1316,0.0,291273,0,460.15936,74773,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7047524000,400000.0,1.0,2236.056,0.0,291316,0,508.96417,74783,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7048528000,400000.0,1.0,2231.0757,0.0,291358,0,508.96417,74794,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
