timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
6990260000,6990260000,6620172,236.79147,13.461023,98512.984,1.1704972,0
6990356000,6990320000,6620172,236.8813,13.460764,98511.94,1.1704848,0
6990376000,6990376000,6620172,236.88924,13.460505,98511.836,1.1704836,0
6990452000,6990428000,6620172,236.88924,13.460272,98511.83,1.1704835,0
6990500000,6990488000,6620172,237.10591,13.460001,98509.3,1.1704534,0
6990572000,6990548000,6620172,236.99757,13.4597225,98510.56,1.1704684,0
6990620000,6990608000,6620172,237.0874,13.459452,98509.516,1.170456,0
6990692000,6990668000,6620172,237.11383,13.459173,98509.21,1.1704524,0
6990740000,6990728000,6620172,237.24332,13.458887,98507.68,1.1704341,0
6990812000,6990788000,6620172,237.14554,13.458613,98508.81,1.1704477,0
6990856000,6990846000,6620172,237.28294,13.458338,98507.2,1.1704285,0
6990928000,6990904000,6620172,237.27238,13.458064,98507.36,1.1704304,0
6990976000,6990964000,6620172,237.25124,13.457788,98507.58,1.170433,0
6991024000,6991014000,6620172,237.33842,13.45756,98506.56,1.1704209,0
6991076000,6991064000,6620172,237.3807,13.457331,98506.06,1.170415,0
6991148000,6991122666,6620172,237.3992,13.457057,98505.86,1.1704125,0
6991196000,6991184000,6620172,237.349,13.456766,98506.44,1.1704195,0
6991268000,6991244000,6620172,237.49696,13.456488,98504.69,1.1703986,0
6991312000,6991300000,6620172,237.5181,13.456202,98504.47,1.1703961,0
6991364000,6991352000,6620172,237.7665,13.455973,98501.555,1.1703614,0
6991436000,6991410666,6620172,237.64493,13.455684,98502.97,1.1703782,0
6991480000,6991468000,6620172,237.63173,13.455408,98503.12,1.17038,0
6991532000,6991518000,6620172,237.82726,13.455179,98500.81,1.1703526,0
6991604000,6991578666,6620172,237.68457,13.45489,98502.484,1.1703724,0
6991652000,6991640000,6620172,237.79555,13.454615,98501.2,1.1703572,0
6991724000,6991700000,6620172,237.89331,13.45433,98500.03,1.1703433,0
6991772000,6991760000,6620172,237.9488,13.45405,98499.414,1.170336,0
6991844000,6991820000,6620172,237.96466,13.453772,98499.21,1.1703336,0
6991892000,6991880000,6620172,238.11526,13.4534855,98497.44,1.1703124,0
6991964000,6991940000,6620172,237.94087,13.453212,98499.484,1.1703368,0
6992012000,6992000000,6620172,238.00429,13.452936,98498.734,1.1703279,0
6992080000,6992058666,6620172,238.10205,13.452652,98497.61,1.1703146,0
6992128000,6992116000,6620172,238.15225,13.452372,98497.0,1.1703073,0
6992180000,6992168000,6620172,238.22095,13.452158,98496.21,1.1702979,0
6992252000,6992226666,6620172,238.15755,13.4518795,98496.95,1.1703067,0
6992300000,6992288000,6620172,238.32137,13.451593,98495.03,1.1702839,0
6992372000,6992348000,6620172,238.36894,13.45132,98494.46,1.1702771,0
6992420000,6992408000,6620172,238.35571,13.451044,98494.625,1.170279,0
6992492000,6992468000,6620172,238.3795,13.45077,98494.336,1.1702756,0
6992540000,6992528000,6620172,238.46405,13.450495,98493.34,1.1702639,0
6992612000,6992588000,6620172,238.54597,13.450211,98492.41,1.1702527,0
6992660000,6992648000,6620172,238.57503,13.44993,98492.03,1.1702483,0
6992732000,6992708000,6620172,238.63844,13.449652,98491.3,1.1702396,0
6992780000,6992768000,6620172,238.66223,13.449366,98491.03,1.1702363,0
6992852000,6992828000,6620172,238.68071,13.449102,98490.81,1.1702337,0
6992900000,6992886000,6620172,238.78377,13.448816,98489.59,1.1702193,0
6992948000,6992936000,6620172,238.7415,13.448603,98490.1,1.1702253,0
6993020000,6992996000,6620172,238.75735,13.4483185,98489.91,1.170223,0
6993068000,6993056000,6620172,238.77849,13.448053,98489.66,1.17022,0
6993136000,6993114666,6620172,238.90532,13.447769,98488.19,1.1702026,0
6993188000,6993176000,6620172,239.00046,13.447504,98487.06,1.1701891,0
6993260000,6993234666,6620172,238.8921,13.44722,98488.336,1.1702044,0
6993308000,6993296000,6620172,238.90532,13.446955,98488.19,1.1702026,0
6993380000,6993356000,6620172,238.9978,13.446671,98487.086,1.1701895,0
6993428000,6993416000,6620172,239.13783,13.446405,98485.45,1.1701702,0
6993500000,6993474666,6620172,239.11935,13.446121,98485.65,1.1701725,0
6993548000,6993534000,6620172,239.09029,13.445856,98486.01,1.1701767,0
6993596000,6993584000,6620172,239.32018,13.445627,98483.3,1.1701444,0
6993668000,6993644000,6620172,239.23825,13.445358,98484.266,1.170156,0
6993716000,6993704000,6620172,239.17749,13.445078,98484.984,1.1701645,0
6993788000,6993764000,6620172,239.29375,13.444809,98483.625,1.1701484,0
6993836000,6993824000,6620172,239.28583,13.444529,98483.69,1.1701491,0
6993908000,6993884000,6620172,239.43115,13.44426,98482.0,1.1701291,0
6993956000,6993942000,6620172,239.42851,13.443979,98482.02,1.1701293,0
6994004000,6993992000,6620172,239.59232,13.44375,98480.11,1.1701066,0
6994076000,6994050666,6620172,239.49721,13.443487,98481.21,1.1701196,0
6994120000,6994110000,6620172,239.54741,13.443201,98480.64,1.1701128,0
6994196000,6994170666,6620172,239.65309,13.442927,98479.4,1.1700982,0
6994244000,6994232000,6620172,239.64517,13.442652,98479.48,1.170099,0
6994316000,6994292000,6620172,239.735,13.442378,98478.44,1.1700867,0
6994364000,6994352000,6620172,239.65839,13.442102,98479.33,1.1700972,0
6994436000,6994410666,6620172,239.76407,13.441818,98478.086,1.1700826,0
6994484000,6994470000,6620172,239.83278,13.441538,98477.3,1.1700733,0
6994532000,6994520000,6620172,239.93054,13.441309,98476.14,1.1700594,0
6994600000,6994578666,6620172,239.92526,13.441035,98476.19,1.17006,0
6994652000,6994640000,6620172,239.8592,13.44076,98476.99,1.1700696,0
6994724000,6994698666,6620172,239.99132,13.440475,98475.42,1.170051,0
6994772000,6994760000,6620172,240.07587,13.44021,98474.44,1.1700392,0
6994840000,6994818666,6620172,240.0653,13.439926,98474.555,1.1700406,0
6994892000,6994880000,6620172,240.07059,13.439661,98474.5,1.1700399,0
6994964000,6994940000,6620172,240.17628,13.439387,98473.24,1.170025,0
6995008000,6994996000,6620172,240.134,13.439112,98473.76,1.1700312,0
6995060000,6995048000,6620172,240.08908,13.438898,98474.28,1.1700373,0
6995132000,6995108000,6620172,240.22911,13.438635,98472.64,1.1700178,0
6995180000,6995166000,6620172,240.208,13.438364,98472.89,1.1700208,0
6995228000,6995216000,6620172,240.45901,13.43815,98469.94,1.1699858,0
6995300000,6995276000,6620172,240.3401,13.437872,98471.336,1.1700023,0
6995348000,6995336000,6620172,240.40086,13.437601,98470.625,1.1699939,0
6995420000,6995396000,6620172,240.50128,13.437353,98469.45,1.1699799,0
6995468000,6995454000,6620172,240.38766,13.437082,98470.766,1.1699955,0
6995516000,6995504000,6620172,240.4405,13.436884,98470.14,1.1699882,0
6995588000,6995564000,6620172,240.56734,13.436621,98468.65,1.1699705,0
6995636000,6995624000,6620172,240.51715,13.43638,98469.26,1.1699777,0
6995708000,6995682666,6620172,240.62283,13.436122,98468.016,1.1699629,0
6995756000,6995742000,6620172,240.74437,13.435892,98466.58,1.1699458,0
6995804000,6995792000,6620172,240.72589,13.435709,98466.805,1.1699485,0
6995876000,6995852000,6620172,240.76288,13.435501,98466.37,1.1699433,0
6995924000,6995910000,6620172,240.71794,13.435297,98466.89,1.1699495,0
6995992000,6995969333,6620172,240.74437,13.435104,98466.58,1.1699458,0
6996020000,6996020000,6620172,240.82628,13.434961,98465.625,1.1699345,0
6996112000,6996078000,6620172,240.91348,13.434778,98464.61,1.1699225,0
6996140000,6996140000,6620172,240.82628,13.434626,98465.63,1.1699345,0
6996236000,6996200000,6620172,240.87122,13.434473,98465.09,1.1699282,0
6996260000,6996260000,6620172,240.99275,13.43432,98463.69,1.1699115,0
6996356000,6996319000,6620172,240.9716,13.434198,98463.93,1.1699144,0
6996380000,6996380000,6620172,240.97691,13.434076,98463.87,1.1699136,0
6996472000,6996438000,6620172,241.01126,13.433954,98463.45,1.1699088,0
6996500000,6996500000,6620172,240.91612,13.433863,98464.56,1.1699219,0
6996596000,6996560000,6620172,240.93727,13.433756,98464.31,1.1699189,0
6996620000,6996620000,6620172,241.03767,13.433649,98463.14,1.169905,0
6996716000,6996680000,6620172,241.0773,13.433573,98462.69,1.1698996,0
6996740000,6996740000,6620172,241.0773,13.433496,98462.68,1.1698995,0
6996836000,6996800000,6620172,241.0826,13.43342,98462.625,1.1698989,0
6996860000,6996860000,6620172,241.12752,13.433344,98462.09,1.1698925,0
6996956000,6996918000,6620172,241.05617,13.433283,98462.914,1.1699023,0
6996980000,6996980000,6620172,241.13016,13.433222,98462.07,1.1698923,0
6997076000,6997037000,6620172,241.12224,13.433168,98462.14,1.1698931,0
6997096000,6997096000,6620172,241.02182,13.4331,98463.336,1.1699073,0
6997172000,6997148000,6620172,241.10637,13.433081,98462.34,1.1698955,0
6997220000,6997208000,6620172,241.22792,13.433023,98460.91,1.1698785,0
6997292000,6997266666,6620172,241.16978,13.432989,98461.586,1.1698865,0
6997340000,6997328000,6620172,241.17506,13.432947,98461.53,1.1698859,0
6997412000,6997386666,6620172,241.14867,13.432907,98461.836,1.1698895,0
6997460000,6997448000,6620172,241.0773,13.432871,98462.67,1.1698993,0
6997532000,6997508000,6620172,241.13808,13.432846,98461.97,1.169891,0
6997580000,6997568000,6620172,241.14336,13.43281,98461.89,1.1698902,0
6997648000,6997624000,6620172,241.20943,13.432785,98461.125,1.1698811,0
6997696000,6997684000,6620172,241.30455,13.432764,98460.0,1.1698676,0
6997748000,6997736000,6620172,241.2332,13.432734,98460.84,1.1698778,0
6997820000,6997796000,6620172,241.19885,13.432724,98461.234,1.1698823,0
6997868000,6997854000,6620172,241.14336,13.432703,98461.91,1.1698903,0
6997916000,6997904000,6620172,241.14867,13.4326725,98461.84,1.1698896,0
6997984000,6997962666,6620172,241.11696,13.432673,98462.2,1.1698939,0
6998036000,6998024000,6620172,241.22528,13.432642,98460.92,1.1698786,0
6998108000,6998084000,6620172,241.2147,13.432643,98461.05,1.1698802,0
6998156000,6998144000,6620172,241.04561,13.432642,98463.05,1.1699039,0
6998228000,6998204000,6620172,241.17506,13.432643,98461.55,1.169886,0
6998276000,6998264000,6620172,241.1883,13.432642,98461.39,1.1698842,0
6998348000,6998324000,6620172,241.1328,13.432673,98462.016,1.1698917,0
6998396000,6998384000,6620172,241.146,13.432688,98461.875,1.1698899,0
6998468000,6998441333,6620172,241.19093,13.432714,98461.336,1.1698835,0
6998492000,6998492000,6620172,240.9716,13.432734,98463.93,1.1699144,0
6998588000,6998551000,6620172,241.19621,13.432756,98461.28,1.1698829,0
6998612000,6998612000,6620172,241.29135,13.432795,98460.17,1.1698697,0
6998704000,6998671000,6620172,241.20149,13.432802,98461.22,1.1698822,0
6998732000,6998732000,6620172,241.19885,13.432825,98461.26,1.1698827,0
6998828000,6998792000,6620172,241.16187,13.432848,98461.69,1.1698877,0
6998852000,6998852000,6620172,241.0641,13.432856,98462.836,1.1699014,0
6998948000,6998912000,6620172,241.09317,13.432886,98462.5,1.1698974,0
6998972000,6998972000,6620172,241.13544,13.432917,98462.0,1.1698915,0
6999064000,6999031000,6620172,241.1328,13.432924,98462.05,1.169892,0
6999088000,6999088000,6620172,241.18036,13.432947,98461.47,1.1698852,0
6999188000,6999150000,6620172,241.07466,13.432955,98462.695,1.1698997,0
6999212000,6999212000,6620172,241.06145,13.432978,98462.87,1.1699017,0
6999308000,6999271000,6620172,241.13016,13.432985,98462.06,1.1698922,0
6999332000,6999332000,6620172,241.05353,13.433008,98462.96,1.1699028,0
6999428000,6999391000,6620172,241.08788,13.433016,98462.56,1.1698982,0
6999452000,6999452000,6620172,241.14867,13.433039,98461.836,1.1698895,0
6999544000,6999511000,6620172,241.1143,13.433046,98462.234,1.1698942,0
6999572000,6999572000,6620172,241.1883,13.433069,98461.37,1.169884,0
6999668000,6999632000,6620172,241.06938,13.433069,98462.77,1.1699007,0
6999692000,6999692000,6620172,241.3706,13.4331,98459.24,1.1698587,0
6999788000,6999752000,6620172,241.12752,13.4331,98462.09,1.1698925,0
6999812000,6999812000,6620172,241.00595,13.4331,98463.516,1.1699095,0
6999908000,6999870000,6620172,241.183,13.433123,98461.45,1.1698849,0
6999932000,6999932000,6620172,241.02446,13.43313,98463.29,1.1699067,0
7000028000,6999992000,6620172,241.11696,13.43313,98462.22,1.1698941,0
7000052000,7000052000,6620172,241.22792,13.433161,98460.914,1.1698786,0
7000144000,7000110000,6620172,241.1328,13.433161,98462.02,1.1698917,0
7000168000,7000168000,6620172,241.12224,13.433161,98462.15,1.1698933,0
7000268000,7000230000,6620172,241.09581,13.433168,98462.445,1.1698967,0
7000292000,7000292000,6620172,241.14072,13.433191,98461.92,1.1698905,0
7000388000,7000351000,6620172,241.09581,13.433191,98462.45,1.1698967,0
7000408000,7000408000,6620172,241.24113,13.433191,98460.75,1.1698766,0
7000484000,7000460000,6620172,241.10637,13.433212,98462.33,1.1698953,0
7000532000,7000518000,6620172,241.14072,13.433222,98461.92,1.1698905,0
7000580000,7000568000,6620172,241.19621,13.433222,98461.3,1.169883,0
7000652000,7000628000,6620172,241.15923,13.433233,98461.72,1.1698881,0
7000700000,7000686000,6620172,241.10901,13.433252,98462.305,1.169895,0
7000748000,7000736000,6620172,240.98483,13.433252,98463.78,1.1699126,0
7000820000,7000796000,6620172,241.09317,13.433253,98462.5,1.1698974,0
7000868000,7000856000,6620172,241.02182,13.433252,98463.33,1.1699072,0
7000940000,7000916000,6620172,241.10109,13.433284,98462.4,1.1698961,0
7000988000,7000976000,6620172,241.10373,13.433283,98462.37,1.1698959,0
7001060000,7001036000,6620172,240.96896,13.433284,98463.94,1.1699145,0
7001108000,7001096000,6620172,241.14336,13.433283,98461.914,1.1698904,0
7001180000,7001156000,6620172,241.15659,13.433294,98461.74,1.1698884,0
7001228000,7001214000,6620172,241.04031,13.433313,98463.125,1.1699048,0
7001276000,7001264000,6620172,241.16714,13.433313,98461.61,1.1698868,0
7001348000,7001322666,6620172,241.15659,13.433314,98461.734,1.1698883,0
7001396000,7001384000,6620172,241.07466,13.433313,98462.71,1.1699,0
7001468000,7001444000,6620172,241.02974,13.433314,98463.234,1.1699061,0
7001516000,7001502000,6620172,241.13016,13.433329,98462.06,1.1698922,0
7001564000,7001552000,6620172,241.06674,13.433344,98462.8,1.1699009,0
7001636000,7001612000,6620172,241.09845,13.433345,98462.42,1.1698965,0
7001684000,7001672000,6620172,241.11165,13.433344,98462.266,1.1698946,0
7001756000,7001732000,6620172,240.97427,13.433345,98463.875,1.1699138,0
7001804000,7001792000,6620172,241.12224,13.433374,98462.16,1.1698934,0
7001876000,7001852000,6620172,241.09053,13.433375,98462.53,1.1698977,0
7001924000,7001910000,6620172,241.04561,13.433374,98463.055,1.169904,0
7001972000,7001960000,6620172,241.02974,13.433374,98463.22,1.1699059,0
7002044000,7002020000,6620172,241.06938,13.433395,98462.77,1.1699007,0
7002092000,7002080000,6620172,241.06145,13.433405,98462.86,1.1699016,0
7002164000,7002140000,6620172,241.11165,13.433406,98462.28,1.1698948,0
7002212000,7002200000,6620172,241.11696,13.433405,98462.22,1.1698941,0
7002284000,7002258666,6620172,241.1143,13.433426,98462.234,1.1698942,0
7002332000,7002320000,6620172,241.12752,13.433435,98462.08,1.1698924,0
7002404000,7002380000,6620172,241.15659,13.433436,98461.766,1.1698886,0
7002448000,7002438000,6620172,241.183,13.433435,98461.45,1.1698849,0
7002520000,7002496000,6620172,241.04297,13.433447,98463.086,1.1699044,0
7002568000,7002556000,6620172,241.0773,13.433466,98462.67,1.1698993,0
7002620000,7002608000,6620172,241.09581,13.433466,98462.46,1.1698968,0
7002692000,7002668000,6620172,241.05353,13.433467,98462.96,1.1699028,0
7002740000,7002728000,6620172,241.00862,13.433466,98463.484,1.169909,0
7002812000,7002788000,6620172,241.11165,13.433487,98462.266,1.1698946,0
7002860000,7002848000,6620172,241.13808,13.433496,98461.95,1.1698909,0
7002928000,7002906666,6620172,241.01126,13.433497,98463.46,1.1699088,0
7002980000,7002968000,6620172,241.0826,13.433496,98462.61,1.1698986,0
7003052000,7003026666,6620172,241.04031,13.433508,98463.12,1.1699047,0
7003100000,7003088000,6620172,241.09317,13.433527,98462.49,1.1698973,0
7003172000,7003148000,6620172,241.04825,13.433528,98463.016,1.1699035,0
7003220000,7003208000,6620172,241.06145,13.433527,98462.86,1.1699016,0
7003292000,7003268000,6620172,241.01918,13.433528,98463.375,1.1699078,0
7003340000,7003328000,6620172,240.99275,13.433527,98463.67,1.1699114,0
7003412000,7003388000,6620172,241.0773,13.433528,98462.68,1.1698995,0
7003460000,7003448000,6620172,241.05353,13.433527,98462.96,1.1699028,0
7003532000,7003508000,6620172,240.9716,13.433528,98463.92,1.1699142,0
7003580000,7003568000,6620172,241.06938,13.433527,98462.78,1.1699008,0
7003652000,7003628000,6620172,241.05089,13.433528,98462.99,1.1699033,0
7003700000,7003688000,6620172,241.0826,13.433527,98462.62,1.1698987,0
7003772000,7003748000,6620172,241.09845,13.433528,98462.44,1.1698967,0
7003820000,7003808000,6620172,241.11696,13.433527,98462.22,1.1698941,0
7003892000,7003868000,6620172,241.11165,13.433528,98462.27,1.1698947,0
7003940000,7003928000,6620172,241.05089,13.433527,98462.99,1.1699033,0
7004012000,7003988000,6620172,240.99539,13.433528,98463.64,1.1699109,0
7004056000,7004046000,6620172,241.07466,13.433527,98462.7,1.1698998,0
7004108000,7004096000,6620172,240.9822,13.433527,98463.8,1.1699128,0
7004180000,7004156000,6620172,241.0773,13.433528,98462.67,1.1698993,0
7004228000,7004216000,6620172,241.12752,13.433527,98462.09,1.1698925,0
7004300000,7004276000,6620172,241.01918,13.433528,98463.375,1.1699078,0
7004348000,7004334000,6620172,241.03767,13.433527,98463.14,1.169905,0
7004396000,7004384000,6620172,241.0826,13.433527,98462.61,1.1698986,0
7004468000,7004444000,6620172,241.0588,13.433528,98462.9,1.1699021,0
7004516000,7004504000,6620172,241.12224,13.433527,98462.14,1.1698931,0
7004588000,7004564000,6620172,240.95576,13.433528,98464.09,1.1699164,0
7004636000,7004624000,6620172,241.13016,13.433527,98462.06,1.1698922,0
7004708000,7004682666,6620172,240.99539,13.433528,98463.64,1.1699109,0
7004756000,7004744000,6620172,241.1196,13.433527,98462.17,1.1698934,0
7004824000,7004802666,6620172,241.19093,13.433528,98461.34,1.1698836,0
7004876000,7004862000,6620172,241.0588,13.433527,98462.89,1.169902,0
7004924000,7004912000,6620172,241.07202,13.433527,98462.75,1.1699003,0
7004996000,7004972000,6620172,241.04031,13.433528,98463.125,1.1699048,0
7005044000,7005030000,6620172,241.0588,13.433527,98462.89,1.169902,0
7005116000,7005090666,6620172,241.09845,13.433538,98462.42,1.1698965,0
7005164000,7005150000,6620172,241.00067,13.4335575,98463.57,1.1699101,0
7005212000,7005200000,6620172,241.03767,13.4335575,98463.14,1.169905,0
7005280000,7005257333,6620172,241.01126,13.433558,98463.45,1.1699088,0
7005308000,7005308000,6620172,240.99539,13.4335575,98463.66,1.1699111,0
7005404000,7005368000,6620172,241.06938,13.4335575,98462.78,1.1699008,0
7005428000,7005428000,6620172,241.0773,13.4335575,98462.68,1.1698995,0
7005524000,7005488000,6620172,241.0588,13.433565,98462.91,1.1699022,0
7005544000,7005544000,6620172,241.02974,13.433588,98463.24,1.1699063,0
7005620000,7005596000,6620172,241.01654,13.433589,98463.39,1.1699079,0
7005668000,7005656000,6620172,241.00331,13.433588,98463.55,1.1699098,0
7005740000,7005716000,6620172,241.07466,13.433589,98462.72,1.1699,0
7005788000,7005776000,6620172,241.04825,13.433603,98463.016,1.1699035,0
7005856000,7005834666,6620172,241.0588,13.4336195,98462.89,1.169902,0
7005908000,7005896000,6620172,241.03503,13.433619,98463.19,1.1699055,0
7005980000,7005956000,6620172,241.02182,13.4336195,98463.336,1.1699073,0
7006028000,7006016000,6620172,241.07996,13.433634,98462.66,1.1698992,0
7006100000,7006074666,6620172,241.05353,13.43365,98462.95,1.1699028,0
7006148000,7006136000,6620172,241.04297,13.433649,98463.086,1.1699044,0
7006220000,7006196000,6620172,241.0139,13.43365,98463.44,1.1699085,0
7006268000,7006254000,6620172,241.03767,13.43368,98463.16,1.1699052,0
7006316000,7006304000,6620172,241.10109,13.43368,98462.38,1.1698959,0
7006388000,7006364000,6620172,241.02182,13.433681,98463.31,1.1699071,0
7006436000,7006422000,6620172,240.97955,13.43368,98463.836,1.1699132,0
7006508000,7006482666,6620172,240.93727,13.433711,98464.336,1.1699191,0
7006556000,7006544000,6620172,241.06674,13.43371,98462.81,1.169901,0
7006624000,7006601333,6620172,240.9716,13.433711,98463.91,1.169914,0
7006652000,7006652000,6620172,241.16187,13.43371,98461.69,1.1698877,0
7006748000,7006712000,6620172,241.02182,13.433725,98463.31,1.1699071,0
7006772000,7006772000,6620172,240.96104,13.433741,98464.05,1.1699157,0
7006868000,7006832000,6620172,241.03238,13.433741,98463.21,1.1699058,0
7006892000,7006892000,6620172,241.0641,13.433741,98462.82,1.1699011,0
7006988000,7006952000,6620172,241.04031,13.4337635,98463.11,1.1699046,0
7007012000,7007012000,6620172,240.84215,13.433771,98465.445,1.1699324,0
7007108000,7007072000,6620172,241.05353,13.433779,98462.945,1.1699027,0
7007132000,7007132000,6620172,241.09581,13.433802,98462.48,1.1698971,0
7007228000,7007192000,6620172,240.9716,13.433802,98463.91,1.169914,0
7007252000,7007252000,6620172,241.14867,13.433802,98461.84,1.1698896,0
7007348000,7007311000,6620172,241.01918,13.433832,98463.37,1.1699077,0
7007372000,7007372000,6620172,240.97427,13.433832,98463.88,1.1699139,0
7007468000,7007432000,6620172,240.98483,13.43384,98463.766,1.1699123,0
7007492000,7007492000,6620172,240.97955,13.433863,98463.81,1.169913,0
7007584000,7007550000,6620172,241.05617,13.433863,98462.93,1.1699024,0
7007612000,7007612000,6620172,241.15923,13.433863,98461.7,1.1698879,0
7007708000,7007671000,6620172,241.06145,13.433878,98462.85,1.1699016,0
7007732000,7007732000,6620172,240.94519,13.433893,98464.24,1.1699181,0
7007824000,7007790000,6620172,240.9584,13.433893,98464.08,1.1699162,0
7007848000,7007848000,6620172,240.95576,13.433893,98464.125,1.1699166,0
7007924000,7007898666,6620172,240.99803,13.433894,98463.625,1.1699107,0
7007972000,7007960000,6620172,240.93198,13.433893,98464.375,1.1699197,0
7008044000,7008018666,6620172,240.99275,13.433894,98463.67,1.1699114,0
7008088000,7008078000,6620172,241.0588,13.433893,98462.91,1.1699022,0
7008140000,7008128000,6620172,241.03767,13.433893,98463.14,1.169905,0
7008212000,7008188000,6620172,240.9584,13.433914,98464.086,1.1699163,0
7008256000,7008246000,6620172,241.00595,13.433924,98463.516,1.1699095,0
7008332000,7008306666,6620172,240.88177,13.433925,98464.984,1.1699269,0
7008380000,7008368000,6620172,240.9716,13.433924,98463.92,1.1699142,0
7008452000,7008428000,6620172,241.00331,13.433925,98463.55,1.1699098,0
7008500000,7008488000,6620172,240.95312,13.433924,98464.15,1.169917,0
7008572000,7008548000,6620172,240.92406,13.433925,98464.47,1.1699208,0
7008620000,7008608000,6620172,240.91612,13.433924,98464.56,1.1699219,0
7008692000,7008668000,6620172,240.97427,13.433925,98463.875,1.1699138,0
7008740000,7008728000,6620172,240.94785,13.433908,98464.2,1.1699176,0
7008812000,7008788000,6620172,240.93991,13.433894,98464.3,1.1699188,0
7008860000,7008848000,6620172,241.04561,13.433893,98463.05,1.1699039,0
7008928000,7008906666,6620172,241.04825,13.433894,98463.016,1.1699035,0
7008980000,7008968000,6620172,241.02974,13.433893,98463.22,1.1699059,0
7009052000,7009028000,6620172,240.93727,13.433874,98464.31,1.1699189,0
7009100000,7009088000,6620172,241.02974,13.433863,98463.22,1.1699059,0
7009168000,7009146666,6620172,240.99803,13.433864,98463.59,1.1699104,0
7009220000,7009206000,6620172,240.99011,13.433847,98463.695,1.1699115,0
7009292000,7009266666,6620172,240.97955,13.433833,98463.836,1.1699132,0
7009340000,7009328000,6620172,241.10637,13.433832,98462.33,1.1698953,0
7009412000,7009388000,6620172,241.02446,13.433823,98463.28,1.1699066,0
7009456000,7009446000,6620172,240.99011,13.433802,98463.72,1.1699119,0
7009508000,7009496000,6620172,240.99803,13.433802,98463.6,1.1699106,0
7009580000,7009556000,6620172,241.02182,13.433803,98463.31,1.1699071,0
7009628000,7009616000,6620172,241.00862,13.433786,98463.5,1.1699092,0
7009700000,7009676000,6620172,241.03503,13.433772,98463.17,1.1699053,0
