timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
6970816000,1693023830476133,416066983,-863556188,229275,229275,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.01,-0.03,2.772281,0,nan,nan,3,0,1,10,0
6971024000,1693023830680133,416066982,-863556188,229273,229273,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.183554,0,nan,nan,3,0,1,10,0
6971232000,1693023830892133,416066982,-863556187,229267,229267,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,-0.02,-0.02,3.9802232,0,nan,nan,3,0,1,10,0
6971440000,1693023831100133,416066982,-863556188,229275,229275,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.7688365,0,nan,nan,3,0,1,10,0
6971804000,1693023831460133,416066982,-863556188,229280,229280,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,0.0,2.953097,0,nan,nan,3,0,1,10,0
6972012000,1693023831672133,416066983,-863556188,229270,229270,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.049999997,2.6869342,0,nan,nan,3,0,1,10,0
6972216000,1693023831876133,416066983,-863556188,229268,229268,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,1.6634732,0,nan,nan,3,0,1,10,0
6972428000,1693023832084133,416066982,-863556188,229259,229259,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.03,5.8367295,0,nan,nan,3,0,1,10,0
6972636000,1693023832292133,416066982,-863556187,229261,229261,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.8424432,0,nan,nan,3,0,1,10,0
6973000000,1693023832660133,416066983,-863556187,229276,229276,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.521128,0,nan,nan,3,0,1,10,0
6973208000,1693023832864133,416066983,-863556187,229272,229272,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,5.9568086,0,nan,nan,3,0,1,10,0
6973416000,1693023833076133,416066982,-863556187,229270,229270,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.0998516,0,nan,nan,3,0,1,10,0
6973624000,1693023833284133,416066983,-863556188,229273,229273,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.01,2.5537655,0,nan,nan,3,0,1,10,0
6973832000,1693023833492133,416066982,-863556188,229274,229274,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.0,5.5742326,0,nan,nan,3,0,1,10,0
6974040000,1693023833700133,416066983,-863556188,229261,229261,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.01,0.020943949,0,nan,nan,3,0,1,10,0
6974412000,1693023834064133,416066982,-863556187,229266,229266,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.9710739,0,nan,nan,3,0,1,10,0
6974616000,1693023834276133,416066982,-863556188,229263,229263,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.4618335,0,nan,nan,3,0,1,10,0
6974824000,1693023834484133,416066982,-863556188,229267,229267,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.82013017,0,nan,nan,3,0,1,10,0
6975032000,1693023834684133,416066983,-863556188,229263,229263,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,0.03,0.19041541,0,nan,nan,3,0,1,10,0
6975240000,1693023834896133,416066982,-863556189,229268,229268,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,4.3950877,0,nan,nan,3,0,1,10,0
6975604000,1693023835264133,416066982,-863556188,229269,229269,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.01,0.04,2.298075,0,nan,nan,3,0,1,10,0
6975812000,1693023835472133,416066983,-863556188,229272,229272,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,0.049999997,6.205518,0,nan,nan,3,0,1,10,0
6976016000,1693023835680133,416066983,-863556188,229281,229281,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,0.02,2.2706733,0,nan,nan,3,0,1,10,0
6976228000,1693023835888133,416066983,-863556188,229275,229275,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,-0.03,-0.02,4.353549,0,nan,nan,3,0,1,10,0
6976432000,1693023836088133,416066983,-863556188,229270,229270,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.7684412,0,nan,nan,3,0,1,10,0
6976800000,1693023836456133,416066982,-863556188,229263,229263,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.02,-0.02,4.392819,0,nan,nan,3,0,1,10,0
6977008000,1693023836668133,416066983,-863556188,229270,229270,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.1859511,0,nan,nan,3,0,1,10,0
6977216000,1693023836876133,416066982,-863556188,229265,229265,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,0.02,0.0,2.231927,0,nan,nan,3,0,1,10,0
6977424000,1693023837080133,416066982,-863556187,229277,229277,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.0,0.02,-0.16,1.2788026,0,nan,nan,3,0,1,10,0
6977632000,1693023837288133,416066982,-863556186,229362,229362,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.0,0.02,-0.59999996,1.3599606,0,nan,nan,3,0,1,10,0
6977840000,1693023837500133,416066983,-863556185,229537,229537,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.03,0.049999997,-1.01,1.0136871,0,nan,nan,3,0,1,10,0
6978200000,1693023837860133,416066983,-863556183,230038,230038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.0,0.02,-1.62,1.378461,0,nan,nan,3,0,1,10,0
6978412000,1693023838068133,416066984,-863556182,230339,230339,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.0,-1.3299999,5.787512,0,nan,nan,3,0,1,10,0
6978620000,1693023838276133,416066984,-863556183,230593,230593,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.01,-0.02,-1.04,5.350132,0,nan,nan,3,0,1,10,0
6978828000,1693023838484133,416066984,-863556183,230802,230802,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.0,-0.02,-0.89,5.029166,0,nan,nan,3,0,1,10,0
6979036000,1693023838692133,416066985,-863556184,230956,230956,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.01,-0.03,-0.65999997,5.230926,0,nan,nan,3,0,1,10,0
6979400000,1693023839060133,416066985,-863556185,231174,231174,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.02,-0.47,5.0183454,0,nan,nan,3,0,1,10,0
6979608000,1693023839268133,416066985,-863556185,231255,231255,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.39,4.5293036,0,nan,nan,3,0,1,10,0
6979812000,1693023839472133,416066985,-863556185,231326,231326,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.01,-0.31,4.3249254,0,nan,nan,3,0,1,10,0
6980024000,1693023839680133,416066986,-863556186,231384,231384,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.02,-0.24,4.970174,0,nan,nan,3,0,1,10,0
6980232000,1693023839892133,416066985,-863556186,231434,231434,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.24,1.1698942,0,nan,nan,3,0,1,10,0
6980440000,1693023840100133,416066985,-863556186,231472,231472,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,-0.04,-0.01,-0.13,3.3751175,0,nan,nan,3,0,1,10,0
6980804000,1693023840460133,416066985,-863556187,231477,231477,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.02,-0.02,0.11,3.9301322,0,nan,nan,3,0,1,10,0
6981008000,1693023840664133,416066985,-863556188,231451,231451,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.01,0.07,1.8517942,0,nan,nan,3,0,1,10,0
6981220000,1693023840876133,416066984,-863556188,231447,231447,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.01,0.049999997,1.3655455,0,nan,nan,3,0,1,10,0
6981428000,1693023841084133,416066984,-863556187,231471,231471,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.08,0.0,0.099999994,-0.16,1.6118115,0,nan,nan,3,0,1,10,0
6981636000,1693023841296133,416066984,-863556183,231514,231514,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.22,-0.01,0.22,-0.32999998,1.6482888,0,nan,nan,3,0,1,10,0
6981996000,1693023841652133,416066984,-863556165,231658,231658,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.65,0.0,0.65,-0.5,1.5763813,0,nan,nan,3,0,1,10,0
6982208000,1693023841868133,416066985,-863556143,231779,231779,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.0,0.01,0.98999995,-0.58,1.5561355,0,nan,nan,3,0,1,10,0
6982416000,1693023842076133,416066985,-863556114,231902,231902,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.3199999,0.02,1.3399999,-0.63,1.5550883,0,nan,nan,3,0,1,10,0
6982620000,1693023842276133,416066986,-863556078,232028,232028,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.61,0.049999997,1.65,-0.68,1.5388567,0,nan,nan,3,0,1,10,0
6982832000,1693023842492133,416066987,-863556032,232195,232195,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.88,0.049999997,1.9,-0.71,1.5411257,0,nan,nan,3,0,1,10,0
6983040000,1693023842700133,416066988,-863555982,232345,232345,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.08,0.049999997,2.09,-0.76,1.5463617,0,nan,nan,3,0,1,10,0
6983404000,1693023843064133,416066989,-863555885,232616,232616,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.32,0.03,2.33,-0.75,1.5568336,0,nan,nan,3,0,1,10,0
6983612000,1693023843268133,416066989,-863555827,232776,232776,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.3999999,0.02,2.3799999,-0.74,1.5606734,0,nan,nan,3,0,1,10,0
6983816000,1693023843476133,416066989,-863555765,232919,232919,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.46,0.0,2.44,-0.71999997,1.569749,0,nan,nan,3,0,1,10,0
6984028000,1693023843688133,416066989,-863555702,233067,233067,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.5,-0.04,2.49,-0.74,1.5892968,0,nan,nan,3,0,1,10,0
6984236000,1693023843896133,416066989,-863555639,233219,233219,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.52,-0.04,2.53,-0.71999997,1.5882496,0,nan,nan,3,0,1,10,0
6984596000,1693023844256133,416066987,-863555528,233478,233478,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.55,-0.049999997,2.56,-0.7,1.594009,0,nan,nan,3,0,1,10,0
6984808000,1693023844468133,416066986,-863555463,233634,233634,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.55,-0.04,2.54,-0.71999997,1.5885986,0,nan,nan,3,0,1,10,0
6985016000,1693023844672133,416066985,-863555400,233783,233783,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.55,-0.06,2.58,-0.71999997,1.59558,0,nan,nan,3,0,1,10,0
6985224000,1693023844880133,416066984,-863555337,233927,233927,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.55,-0.049999997,2.53,-0.7,1.5908676,0,nan,nan,3,0,1,10,0
6985428000,1693023845088133,416066982,-863555273,234080,234080,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.55,-0.06,2.52,-0.7,1.5945328,0,nan,nan,3,0,1,10,0
6985640000,1693023845296133,416066981,-863555208,234237,234237,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.53,-0.049999997,2.56,-0.7,1.594009,0,nan,nan,3,0,1,10,0
6986004000,1693023845664133,416066980,-863555096,234495,234495,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.51,-0.03,2.5,-0.66999996,1.5856316,0,nan,nan,3,0,1,10,0
6986212000,1693023845868133,416066979,-863555034,234633,234633,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.5,-0.06,2.51,-0.72999996,1.5964527,0,nan,nan,3,0,1,10,0
6986420000,1693023846080133,416066978,-863554970,234782,234782,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.51,-0.02,2.5,-0.68,1.5812683,0,nan,nan,3,0,1,10,0
6986628000,1693023846288133,416066978,-863554907,234940,234940,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.5,0.0,2.49,-0.74,1.5714945,0,nan,nan,3,0,1,10,0
6986836000,1693023846496133,416066977,-863554845,235092,235092,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.49,-0.02,2.49,-0.77,1.580221,0,nan,nan,3,0,1,10,0
6987200000,1693023846860133,416066977,-863554735,235359,235359,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.49,-0.01,2.47,-0.74,1.574985,0,nan,nan,3,0,1,10,0
6987408000,1693023847064133,416066977,-863554674,235507,235507,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.49,0.0,2.5,-0.71999997,1.5688764,0,nan,nan,3,0,1,10,0
6987616000,1693023847272133,416066976,-863554611,235661,235661,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.49,-0.01,2.52,-0.75,1.5767304,0,nan,nan,3,0,1,10,0
6987824000,1693023847480133,416066976,-863554548,235815,235815,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.49,0.0,2.49,-0.71,1.5681783,0,nan,nan,3,0,1,10,0
6988036000,1693023847692133,416066977,-863554485,235963,235963,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.49,-0.02,2.49,-0.7,1.5807447,0,nan,nan,3,0,1,10,0
6988240000,1693023847896133,416066977,-863554424,236100,236100,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.0,2.47,-0.71,1.572018,0,nan,nan,3,0,1,10,0
6988604000,1693023848260133,416066976,-863554315,236354,236354,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.46,0.01,2.47,-0.71,1.5641639,0,nan,nan,3,0,1,10,0
6988812000,1693023848472133,416066976,-863554251,236503,236503,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.01,2.47,-0.71,1.5662584,0,nan,nan,3,0,1,10,0
6989016000,1693023848680133,416066977,-863554190,236656,236656,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.01,2.47,-0.71999997,1.5641639,0,nan,nan,3,0,1,10,0
6989228000,1693023848888133,416066977,-863554127,236802,236802,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.0,2.48,-0.71999997,1.5735887,0,nan,nan,3,0,1,10,0
6989436000,1693023849092133,416066977,-863554067,236936,236936,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.0,2.47,-0.71999997,1.5709708,0,nan,nan,3,0,1,10,0
6989800000,1693023849460133,416066978,-863553956,237198,237198,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.02,2.45,-0.7,1.5618951,0,nan,nan,3,0,1,10,0
6990008000,1693023849664133,416066978,-863553895,237335,237335,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.0,2.48,-0.71999997,1.5669565,0,nan,nan,3,0,1,10,0
6990216000,1693023849876133,416066978,-863553832,237476,237476,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.0,2.49,-0.65999997,1.5730652,0,nan,nan,3,0,1,10,0
6990424000,1693023850084133,416066978,-863553770,237637,237637,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.0,2.5,-0.69,1.5671312,0,nan,nan,3,0,1,10,0
6990632000,1693023850288133,416066978,-863553709,237770,237770,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.0,2.49,-0.7,1.5687019,0,nan,nan,3,0,1,10,0
6990840000,1693023850496133,416066978,-863553646,237925,237925,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.0,2.5,-0.7,1.5714945,0,nan,nan,3,0,1,10,0
6991204000,1693023850860133,416066979,-863553538,238175,238175,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.02,2.49,-0.75,1.558928,0,nan,nan,3,0,1,10,0
6991412000,1693023851068133,416066979,-863553475,238332,238332,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.49,0.0,2.47,-0.76,1.5695746,0,nan,nan,3,0,1,10,0
6991616000,1693023851276133,416066979,-863553412,238480,238480,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.49,0.0,2.49,-0.71,1.5735887,0,nan,nan,3,0,1,10,0
6991828000,1693023851488133,416066979,-863553349,238628,238628,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.49,0.01,2.48,-0.72999996,1.5631168,0,nan,nan,3,0,1,10,0
6992032000,1693023851692133,416066979,-863553288,238780,238780,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.0,2.5,-0.68,1.5702727,0,nan,nan,3,0,1,10,0
6992400000,1693023852056133,416066979,-863553179,239036,239036,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,-0.01,2.47,-0.71999997,1.5753341,0,nan,nan,3,0,1,10,0
6992604000,1693023852264133,416066979,-863553117,239186,239186,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.0,2.48,-0.72999996,1.5737634,0,nan,nan,3,0,1,10,0
6992812000,1693023852476133,416066979,-863553054,239337,239337,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,0.0,2.45,-0.71999997,1.5680038,0,nan,nan,3,0,1,10,0
6993024000,1693023852684133,416066979,-863552991,239480,239480,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,-0.01,2.48,-0.71999997,1.5753341,0,nan,nan,3,0,1,10,0
6993232000,1693023852888133,416066979,-863552930,239628,239628,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.47,-0.02,2.49,-0.68,1.58249,0,nan,nan,3,0,1,10,0
6993440000,1693023853100133,416066979,-863552867,239780,239780,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.0,2.47,-0.7,1.5704472,0,nan,nan,3,0,1,10,0
6993804000,1693023853460133,416066978,-863552759,240037,240037,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.0,2.5,-0.7,1.5716689,0,nan,nan,3,0,1,10,0
6994012000,1693023853668133,416066978,-863552697,240178,240178,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.0,2.5,-0.71999997,1.5683528,0,nan,nan,3,0,1,10,0
6994220000,1693023853880133,416066978,-863552634,240331,240331,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.0,2.48,-0.68,1.5716689,0,nan,nan,3,0,1,10,0
6994428000,1693023854084133,416066978,-863552573,240473,240473,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,-0.01,2.46,-0.77,1.574985,0,nan,nan,3,0,1,10,0
6994636000,1693023854292133,416066978,-863552510,240637,240637,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.48,0.0,2.49,-0.72999996,1.5671312,0,nan,nan,3,0,1,10,0
6994996000,1693023854652133,416066978,-863552403,240886,240886,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.46,-0.01,2.48,-0.7,1.5770795,0,nan,nan,3,0,1,10,0
6995208000,1693023854868133,416066978,-863552339,241027,241027,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.4199998,0.0,2.4099998,-0.69,1.566782,0,nan,nan,3,0,1,10,0
6995416000,1693023855076133,416066978,-863552279,241168,241168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.33,0.0,2.34,-0.69,1.5704472,0,nan,nan,3,0,1,10,0
6995624000,1693023855280133,416066978,-863552223,241301,241301,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.1699998,0.0,2.19,-0.65,1.566782,0,nan,nan,3,0,1,10,0
6995832000,1693023855492133,416066977,-863552171,241448,241448,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.92,0.0,1.93,-0.58,1.5735887,0,nan,nan,3,0,1,10,0
6996040000,1693023855700133,416066976,-863552126,241557,241557,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.62,-0.04,1.61,-0.47,1.5964527,0,nan,nan,3,0,1,10,0
6996404000,1693023856060133,416066975,-863552068,241703,241703,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.05,-0.049999997,1.04,-0.35999998,1.6219344,0,nan,nan,3,0,1,10,0
