timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
6971656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.3808985,0.01885569,1.6073189e-10,-0.08643675,-0.050720163,-9.801611,-0.0037717,-0.00096426316,0.0019391074,0.004639578,0.008620323,0.5573074,0.00176689,3.4739158e-05,4.594709e-05,13.515134,13.515134
6972656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.44416934,0.017595243,9.240883e-11,-0.066332266,-0.038629875,-9.804629,0.0006503952,0.00058913,0.0012048748,0.003239812,0.008752013,0.2873804,0.0009923843,2.6133353e-05,2.2515682e-05,13.515134,13.515134
6973656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.25669014,0.011877939,9.610353e-11,-0.05811941,-0.055427838,-9.796131,-0.0011802773,-0.00055692584,0.0018207731,0.0027512854,0.004406118,0.1832939,0.0011424569,1.9537081e-05,2.6936226e-05,13.515134,13.515134
6974656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.2601762,0.013892645,7.9793644e-11,-0.07994562,-0.03688802,-9.786455,-0.0009269077,0.0017391398,0.00012954553,0.0026067686,0.009590018,0.26634085,0.0013501833,2.2496064e-05,1.5856007e-05,13.515134,13.515134
6975656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.45027512,0.020130562,1.117987e-10,-0.09671457,-0.05579624,-9.8252125,-0.0015168311,0.0006115029,-0.0010026759,0.0030511674,0.011713717,0.48273593,0.001687064,1.9778385e-05,2.5509511e-05,13.515134,13.515134
6976656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.7319476,0.030073479,3.3451153e-10,-0.079932936,-0.039773434,-9.841978,-0.0025532327,0.0028192964,-0.0015099128,0.008072668,0.01721126,1.2035024,0.0019471406,2.087019e-05,9.764031e-05,13.515134,13.515134
6977656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.34855288,0.03397479,2.2779305e-09,0.040521916,-0.067687765,-11.80404,-0.027496798,-0.05146628,0.0013534462,0.0049260315,0.023540063,1.2051119,0.013016952,0.00018025837,6.9787966e-05,13.514133,13.514133
6978656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19476373,0.02387159,6.7010925e-11,-0.035331555,-0.04872114,-8.771849,-0.0026136816,0.0062741414,0.00018461212,0.0028236443,0.0059940815,0.0038324757,7.771952e-05,4.515847e-05,3.913764e-05,13.505939,13.505939
6979656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19757499,0.026446454,2.9217123e-10,-0.05019835,-0.052131068,-9.407999,-0.011431886,-0.0013870975,-0.00077664887,0.0033734317,0.013650888,0.35762438,0.00012252836,2.4464227e-05,3.4790442e-05,13.502006,13.502006
6980656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.22029728,0.02822828,2.5450522e-09,-0.040375415,-0.029270308,-9.395005,-0.0057068076,0.038465995,0.0017333655,0.0026871618,0.021430012,1.1681919,0.012748383,9.596178e-05,5.730824e-05,13.500715,13.500715
6981656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.22325563,0.031077132,1.5785972e-08,0.29273084,-0.19133572,-10.461795,0.15737528,0.27686596,-0.009657161,0.0041349186,0.021642964,1.1138608,0.013171403,8.497866e-05,5.9734324e-05,13.500382,13.500382
6982656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18414138,0.023768997,3.8991946e-10,1.6867713,-0.87762827,-9.812417,0.012138685,0.040302098,-0.02489637,0.0050883763,0.0029074636,0.0053363596,3.4723318e-05,0.00018528904,4.120937e-05,13.496696,13.496696
6983656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.20138565,0.026370738,4.3497952e-10,2.4331324,-1.1587082,-9.454918,-0.01780003,0.01492769,-0.007014441,0.008539227,0.0047477903,0.013741694,0.00016399455,0.00012519606,3.0591236e-05,13.491929,13.491929
6984656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.22560424,0.029791819,1.4956757e-09,2.6449184,-1.1666548,-9.349292,-0.0006179564,-0.01753227,-0.013634716,0.004672572,0.02330956,1.1145751,0.013520306,9.405148e-05,7.507142e-05,13.487263,13.487263
6985656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.1860086,0.024758954,2.3944627e-10,2.6632762,-1.1154776,-9.325494,0.010048553,0.0038622704,-0.0152040105,0.004615595,0.0057208454,0.009171181,0.0002601953,0.0010839076,2.3239785e-05,13.48258,13.48258
6986656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.20107695,0.027312556,2.4094746e-09,2.582834,-1.0536299,-9.305974,0.012670734,-0.009429797,-0.021675661,0.0048232703,0.0138699,0.9284687,0.0076152096,0.0013917548,5.9375274e-05,13.477876,13.477876
6987656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.22097088,0.029699244,1.7555941e-09,2.6351066,-1.0659018,-9.339824,-0.0023102248,-0.006629376,-0.024621133,0.006029379,0.021099934,1.1697439,0.013397376,0.00024255247,4.5000852e-05,13.473152,13.473152
6988656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18547493,0.024001073,2.8277108e-10,2.6174185,-0.99858373,-9.410782,-0.0033137994,0.028535996,-0.023490919,0.0024938078,0.004343182,0.0068889246,4.1152714e-05,0.00016704151,3.177105e-05,13.46858,13.46858
6989656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19849809,0.027042251,1.17819e-09,2.6231012,-0.98718303,-9.410202,0.013187066,0.0073673753,-0.026135735,0.0031550834,0.016565854,0.5826416,0.007490829,0.00010676241,5.6752306e-05,13.464043,13.464043
6990656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.21606214,0.029914914,1.1864745e-09,2.6321402,-0.94178814,-9.394613,0.0022078245,0.0020032036,-0.019195596,0.005141109,0.02513782,1.1020449,0.01337653,7.699376e-05,6.7277e-05,13.459499,13.459499
6991656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.1790101,0.024140617,2.86645e-10,2.6413908,-0.8474531,-9.353726,0.00010267198,-0.008107668,-0.016468935,0.0032961315,0.0043209223,0.0019891614,0.0005320282,0.00032462183,4.1445805e-05,13.454809,13.454809
6992656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19772248,0.026195899,3.953837e-10,2.6495216,-0.8306877,-9.435769,-0.013489391,0.006453188,-0.01637938,0.0031224973,0.009718329,0.0053787827,0.00023013912,0.00030332676,2.9999012e-05,13.450166,13.450166
6993656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.21005829,0.028866563,1.5384095e-09,2.662014,-0.8088027,-9.404636,0.00228175,0.01446369,-0.01035677,0.003912844,0.02358443,1.1224651,0.0132243205,0.00010008084,7.331675e-05,13.445569,13.445569
6994656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19349955,0.024942445,3.6006423e-10,2.6456423,-0.7785561,-9.443669,-0.018723788,0.0035981475,-0.011085209,0.0063732574,0.010520468,0.21685325,0.0049350807,0.00018225393,4.1384013e-05,13.440949,13.440949
6995656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19493927,0.026450353,3.0316456e-09,2.3466053,-0.6340808,-9.287634,-0.097839065,-0.2862005,-0.0065228054,0.003726839,0.00713446,0.006892916,0.00012283903,6.734279e-05,6.1630344e-05,13.4364805,13.4364805
6996656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.17187357,0.022113565,2.0449475e-10,0.7492852,-0.1524237,-9.505701,-0.0054142848,-0.03118525,-0.015042164,0.0045753825,0.0065939687,0.0063908766,0.00026296955,5.5038527e-05,2.7112552e-05,13.433699,13.433699
6997656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19452313,0.02586264,5.583103e-10,-0.036055677,0.012102622,-9.743131,-0.011589168,0.026004497,-0.0060019563,0.002853335,0.0037680524,0.0061433744,8.893635e-05,2.4420493e-05,1.7760962e-05,13.4328,13.4328
6998656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.2154508,0.029438406,1.9821997e-09,-0.13434295,0.023360886,-9.796224,0.039037384,0.027730545,0.001610702,0.0035998146,0.031123765,1.1458175,0.013119453,8.912531e-05,8.4525775e-05,13.432782,13.432782
6999656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.22345681,0.030523885,5.5104327e-10,-0.055422064,-0.035753895,-9.770377,0.012286363,0.007415502,-0.00057506585,0.0024632544,0.021467023,1.0994406,0.013301607,1.7946171e-05,8.25562e-05,13.433072,13.433072
7000656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19198404,0.025011612,1.4652303e-10,-0.005869758,-0.08884491,-9.862255,-0.02090111,-0.0009500061,0.0015745054,0.004659523,0.0046990137,0.21082388,0.0051946263,3.3876622e-05,3.830383e-05,13.433228,13.433228
7001656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19031425,0.025017459,7.243811e-11,0.0021308248,-0.11131408,-9.805065,-0.00851541,-0.006873074,0.0002846062,0.0027034944,0.0048703477,0.004869383,9.928352e-05,2.4713212e-05,2.9471586e-05,13.433347,13.433347
7002656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.198122,0.026941981,3.469995e-10,-0.022821143,-0.085488945,-9.812299,-0.003600535,-0.009142721,0.0010865926,0.0040206774,0.013641931,1.1293365,0.01302047,5.043743e-05,7.377497e-05,13.433469,13.433469
7003656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.22917458,0.029885137,3.375002e-10,-0.023115655,-0.04902309,-9.773709,0.003192884,0.0045007262,-0.0017792314,0.0037531005,0.029045427,1.1748462,0.012970692,4.3107186e-05,7.0276714e-05,13.43353,13.43353
7004656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.20565975,0.02558314,2.9461378e-10,-0.048586033,0.007822197,-9.774238,-0.0070098406,0.002385419,-0.00081647205,0.003745086,0.008603326,0.57488847,0.0052597383,5.109632e-05,7.4480115e-05,13.43353,13.43353
7005656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18968982,0.024409672,1.302677e-10,-0.051825784,0.043931346,-9.785018,-0.014836858,-3.2458036e-05,0.0027972292,0.0058413767,0.0023128064,0.0033195035,0.00025892848,5.1560735e-05,2.8163264e-05,13.433591,13.433591
7006656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.20045792,0.02596159,1.8893423e-10,-0.052822012,-0.003626529,-9.866503,-0.002846731,-0.013930802,-0.00023362818,0.004123131,0.0057184035,0.00987489,7.437138e-05,3.8239552e-05,2.5759637e-05,13.433713,13.433713
7007656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.21150821,0.027960042,3.5742556e-10,-0.039253794,-0.0064013028,-9.856104,-0.006371566,-0.0032353401,-0.0017044344,0.0045928042,0.026386797,1.1574386,0.0133435195,3.293484e-05,6.107972e-05,13.433866,13.433866
7008656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.22211409,0.029566351,4.5212747e-10,-0.009685759,-0.04672377,-9.841924,0.013235033,0.0008003023,-0.00041418258,0.0074328333,0.028425686,1.1347182,0.013446835,6.315742e-05,4.7200974e-05,13.433927,13.433927
7009656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.2037986,0.029006181,3.885777e-10,-0.021065189,-0.046794906,-9.73105,0.0074156667,-0.010967124,-0.00031758385,0.0046795877,0.020685598,1.1084911,0.012845492,6.175093e-05,7.565965e-05,13.433795,13.433795
7010656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18999474,0.024716724,1.0732175e-10,-0.021684807,-2.9150475e-05,-9.766824,-0.0125163505,0.009085128,0.002915561,0.0045599253,0.003849711,0.0046078367,9.7105854e-05,2.8936513e-05,2.4682306e-05,13.433713,13.433713
7011656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19724989,0.026374383,3.520169e-10,-0.02456753,-0.025520377,-9.743478,0.017693095,0.0064370013,-0.0022001325,0.0054511353,0.012247817,0.34172595,0.00034900234,0.00011773025,2.074193e-05,13.4337435,13.4337435
7012656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.20588891,0.02834272,4.776618e-10,-0.018963141,-0.0598201,-9.825014,0.007577466,-0.0042265723,-0.0005650336,0.0057963342,0.015936138,1.1049986,0.0128862625,2.7335493e-05,6.2613464e-05,13.433682,13.433682
7013656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.22568193,0.030154506,6.325121e-10,-0.012821992,-0.039185174,-9.825467,0.019390402,-0.012586713,-0.00339285,0.00421836,0.019623742,1.1068126,0.012866251,3.8482183e-05,6.4697626e-05,13.433881,13.433881
7014656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.21240447,0.029803043,5.4061693e-09,-0.17259298,-0.6196756,-9.94403,0.28536394,-0.08441852,0.0037109365,0.0040682,0.02394627,1.120533,0.013114325,9.0202426e-05,6.659609e-05,13.434018,13.434018
7015656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18561251,0.023810143,1.4583275e-10,-0.658821,-2.1492426,-9.598667,0.018491624,0.0060003474,0.0032884937,0.005189173,0.00354185,0.0032572087,0.000495882,5.6123135e-05,2.3413737e-05,13.43351,13.43351
7016656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.20368369,0.026843598,9.575113e-10,-0.78970253,-2.921963,-9.362384,-0.020114288,0.006240579,-0.008207819,0.003910639,0.035272766,1.1150484,0.014192246,3.9190716e-05,6.0692048e-05,13.432997,13.432997
7017656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18558577,0.024210257,3.0056596e-10,-0.67968804,-3.0070915,-9.387119,0.009991356,-0.009921951,-0.031150598,0.0021880362,0.0071884925,0.006442622,0.00032729356,7.524647e-05,1.8812781e-05,13.432801,13.432801
7018656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.17672855,0.022636186,3.515881e-10,-0.57899535,-2.9995985,-9.365773,-0.009207776,0.0112554785,-0.04304721,0.0043004886,0.0052887397,0.004487178,0.00021925417,5.886992e-05,3.0548817e-05,13.432704,13.432704
7019656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.17095044,0.021572944,1.299325e-10,-0.50258535,-2.967967,-9.336661,-0.0009027283,0.0014473174,-0.014675585,0.0050432133,0.0047030956,0.003559924,0.00013218306,3.663098e-05,2.5922187e-05,13.432501,13.432501
7020656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.17230669,0.021974249,2.139186e-09,-0.27618822,-2.6167078,-9.4845295,-0.30995312,0.055543587,-0.037561778,0.0047467942,0.0027255972,0.0052139084,2.7885473e-05,2.9535613e-05,6.334122e-05,13.43234,13.43234
7021656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.17283034,0.022734763,6.208363e-10,-0.021383733,-0.84463066,-9.971402,-0.056071613,-0.015797962,-0.042609543,0.0037804171,0.004879971,0.008137045,7.051358e-05,5.528597e-05,3.3960372e-05,13.432523,13.432523
7022656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.2200052,0.029873166,1.4384817e-09,0.019336153,0.013497454,-9.770825,0.053313203,-0.010252898,-0.020962952,0.0021525016,0.01342916,1.0972885,0.0132965315,3.24606e-05,7.010018e-05,13.432599,13.432599
7023656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18314026,0.0256408,3.1577263e-10,0.06644032,0.18713959,-9.889957,0.03517795,-0.017950963,0.0041424558,0.0024070595,0.0047537666,0.0036023816,6.8774825e-05,6.0970622e-05,3.7898757e-05,13.432871,13.432871
7024656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.20224279,0.026682328,1.8269933e-08,-0.6511784,0.56490314,-9.608961,-0.11219881,-0.31488216,-0.04133901,0.0067879683,0.027987259,1.1229117,0.012981472,0.00014912429,7.606687e-05,13.43422,13.43422
7025656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.21738748,0.029292723,1.8437946e-09,-2.2975233,1.1435595,-9.356509,0.018238405,-0.03170177,-0.024798235,0.0045011826,0.02211404,1.0944209,0.012976961,8.253665e-05,9.940963e-05,13.437477,13.437477
7026656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.23013484,0.031499766,2.2498914e-09,-3.0859632,1.3040516,-9.0865345,0.01638643,0.019056192,-0.0132730305,0.005517717,0.035277274,1.089712,0.0135188745,0.0003457831,7.8521385e-05,13.441911,13.441911
7027656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.2280424,0.031513978,1.0208282e-09,-3.2320259,1.3608526,-9.077836,-0.0063179145,0.012872868,-0.010970155,0.0029417726,0.028220741,1.0646076,0.013294526,6.165692e-05,5.088746e-05,13.447091,13.447091
7028656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.2101729,0.029630082,1.6698877e-09,-3.2098148,1.3902828,-9.1745,0.002442482,0.00019579464,0.041583013,0.0040149423,0.022085017,1.1163237,0.012765919,7.8203164e-05,4.8193768e-05,13.452458,13.452458
7029656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.2041226,0.026137354,8.266843e-10,-3.1540782,1.4294292,-9.242773,-0.032145828,-0.018720321,0.03937003,0.0038143077,0.013570895,0.5565592,0.0057016597,0.00011375217,8.068248e-05,13.457715,13.457715
7030656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18044558,0.023951882,1.5712945e-10,-3.0379357,1.5696421,-9.205219,-0.021253245,0.011385959,0.0052378466,0.004945329,0.0022709644,0.0069920695,0.00015038784,3.4880268e-05,3.891716e-05,13.462689,13.462689
7031656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18711026,0.024341403,2.4860827e-10,-2.981633,1.6681812,-9.210446,-0.0012740276,-0.008519607,0.038501475,0.0038053268,0.0045410013,0.003980734,0.000308865,0.00011652474,3.1136202e-05,13.4674425,13.4674425
7032656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18948154,0.024886448,3.329122e-10,-2.9207191,1.7597936,-9.174152,-0.008365141,-0.0010619608,0.04608638,0.003517824,0.0035209497,0.004169383,1.2556828e-05,0.000100258076,4.5048306e-05,13.472171,13.472171
7033656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19631171,0.025133634,1.7297501e-10,-2.9029045,1.8785079,-9.207649,-0.0018180549,-0.0047461158,0.023511397,0.0045786193,0.003655323,0.0034946185,7.518711e-05,3.9184306e-05,2.6636482e-05,13.477009,13.477009
7034656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19033298,0.025550503,2.0497755e-10,-2.846139,1.9743277,-9.199321,0.013725708,0.0020060719,0.023099437,0.0027889253,0.006406912,0.0041635814,0.000100995,4.3932967e-05,6.94921e-05,13.481859,13.481859
7035656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19535083,0.025296604,2.4412491e-10,-2.7830496,2.029852,-9.227293,-0.00081352046,0.007317588,0.037523534,0.0042712945,0.0034108283,0.0044453037,6.2919644e-05,2.6587108e-05,3.9863222e-05,13.486651,13.486651
7036656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19377759,0.026205927,4.211943e-10,-2.6875222,2.059557,-9.198765,-0.009471556,-0.0022449363,0.04194425,0.0065543302,0.0066344193,0.0072664134,0.00018000913,0.00034526663,4.162507e-05,13.491349,13.491349
7037656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19216695,0.025916448,2.4330252e-10,-2.6258628,2.1933112,-9.229797,-0.009594139,0.009267825,0.016499624,0.0042020953,0.0073481505,0.008460024,0.0010915555,0.000116348216,0.00010858272,13.495996,13.495996
7038656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19707988,0.026041742,2.9296554e-09,-1.986495,2.0889518,-9.691173,0.24788365,0.23987243,0.09269309,0.0056504617,0.0059818076,0.005756691,0.00030029914,0.00012475022,7.41775e-05,13.500862,13.500862
7039656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.1852318,0.024359435,5.339831e-10,-0.45458102,0.6776357,-10.371885,0.06642034,0.034635104,0.045048214,0.004252096,0.0053033317,0.008226554,6.5340646e-05,0.00010262468,2.1409454e-05,13.504172,13.504172
7040656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.18864211,0.024039045,3.319892e-10,0.09245729,-0.12599574,-9.855018,-0.05299736,-0.021985184,-0.0015108442,0.003756302,0.00406208,0.0067813215,0.00010365082,4.6577454e-05,3.288684e-05,13.50437,13.50437
7041656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.19834296,0.026227841,7.996831e-10,0.11196003,-0.1266826,-9.41223,-0.04749203,-0.039218165,0.0018823332,0.0047518234,0.0062211626,0.022500925,0.00016966196,4.059015e-05,1.47406645e-05,13.505474,13.505474
7042656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.20810707,0.028578045,2.9890174e-10,-0.008117258,-0.040772542,-9.735617,-0.0051446315,-0.0024306776,0.0012232765,0.0040714666,0.02221764,1.080698,0.0129993595,4.8738188e-05,6.643572e-05,13.50966,13.50966
7043656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.2122467,0.030912638,1.1511463e-09,-0.040369473,0.023724621,-9.799749,-0.021905474,0.002350688,-4.8767746e-05,0.004921151,0.02165356,1.0943254,0.012811754,0.00021997048,7.9073085e-05,13.513717,13.513717
7044656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.9550759,0.032614786,1.2605922e-10,-0.007897038,-0.05590973,-9.807895,-0.0046215295,-0.0024393098,0.0021310707,0.012112971,0.023213545,1.2096558,0.0009045407,2.1317575e-05,2.5288686e-05,13.515134,13.515134
7045656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.68177533,0.029740924,2.4267519e-10,0.01437998,-0.0257944,-9.851164,0.0016785089,0.0006128515,0.0008791495,0.0068606087,0.031146366,1.0432678,0.0016628423,2.6647442e-05,4.2235362e-05,13.515134,13.515134
7046656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.46284905,0.01847865,5.7589683e-11,-0.013299551,-0.03736691,-9.820059,-0.0003027539,0.00043325583,-0.00205354,0.0028072717,0.008288205,0.23465413,0.0009290774,1.51696e-05,2.4190975e-05,13.515134,13.515134
7047656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.23806642,0.019739524,1.5154142e-10,-0.011039617,-0.022081299,-9.807112,0.0022798965,0.0004989095,0.00036981603,0.0042725503,0.013222803,0.14060272,0.0013774785,1.7759285e-05,2.4906805e-05,13.515134,13.515134
7048656000,1311004,1311004,0,0,2,0,0,250.0,250.0,250.0,250.0,0.26220196,0.027864922,2.2666333e-10,0.0021711113,-0.023713868,-9.778257,0.0011443954,-0.00076554436,8.7012624e-05,0.002545921,0.0064799576,0.28233445,0.0019334991,2.7298574e-05,3.830901e-05,13.515134,13.515134
